parameter_set_id,formation,parameter_level,n_segment_points,settlement_filter_metric,plastic_zone_filter_metric,segment_p95_crown_settlement_mm,segment_p95_wall_convergence_mm,segment_p95_radial_convergence_hydrostatic_equiv_mm,segment_p95_diametral_convergence_hydrostatic_equiv_mm,segment_p95_plastic_zone_thickness_estimate_m,segment_p95_plastic_zone_ratio_to_radius,mean_crown_settlement_mm,mean_wall_convergence_mm,mean_plastic_zone_thickness_estimate_m,mean_plastic_zone_ratio_to_radius,max_crown_settlement_mm,max_wall_convergence_mm,max_sidewall_convergence_mm,max_radial_convergence_hydrostatic_equiv_mm,max_diametral_convergence_hydrostatic_equiv_mm,max_plastic_zone_thickness_estimate_m,max_plastic_zone_ratio_to_radius,max_stability_index,displacement_model,danger_mileage,danger_formation,yield_state_control,result_invalid_reason,E_GPa,cohesion_MPa,friction,sigma_ci_MPa,mi,GSI,disturbance_D,hb_mb,hb_s,hb_a,poisson,density,material_invalid_reason,parameter_prior_penalty,reject_reason_formation,failure_flag_formation,pass_stage1_formation,plastic_zone_penalty,crown_settlement_penalty,wall_convergence_penalty,convergence_penalty,stability_penalty,score_2d_formation,rank_2d_formation
P0025,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.462303732897995,2.487434577632665,,,7.153373260583128,2.384457753527709,,,,,,7.4810684444005755,2.4936894814668586,1241.433319217981,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.8766688545454548,0.13736972727272728,18.825252525252527,1.61865,11.595959595959595,32.57575757575758,0.5,0.46765637980351704,0.0001246626847920104,0.5187848481292073,0.22535353535353536,2520.0,,0.4047750229568411,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.2437172888163326,,,0.0,7.124827089905311,2.3779921357411538,85.0
P0025,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.21978775742083,2.0732625858069436,,,5.886622939288629,1.9622076464295435,,,,,,6.249257324870076,2.083085774956692,383.3961428103182,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.3858585858585859,0.026060606060606065,20.0,6.515151515151516,3.6363636363636362,24.84848484848485,0.5,0.10150376401177694,4.449196173834113e-05,0.5315867452433991,0.30353535353535355,2490.0,,0.3574329150086726,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0366312929034718,,,0.0,5.951673642733406,1.9856798439747185,62.0
P0026,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.38726054180815,1.79575351393605,,,4.1465275383675495,1.3821758461225164,,,,,,5.639703893206802,1.8799012977356007,214.1093632239641,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.09023911818181818,44.473232323232324,14.169256818181816,6.383838383838384,27.424242424242426,0.5,0.20144902405136697,6.272392044580957e-05,0.5265694380424889,0.38,2490.40404040404,,0.18224670951943683,,False,True,0.897876756968025,,,0.0,5.37114656495886,1.7567492161937626,50.0
P0026,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.385873664562498,2.4619578881874995,,,7.07694319224763,2.3589810640825437,,,,,,7.40463837606508,2.4682127920216934,1154.2089880626145,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7504785636363638,0.039368818181818185,21.249494949494952,1.61865,10.232323232323232,33.484848484848484,0.5,0.4309184089092956,0.000140727259769965,0.5176677121287885,0.2291919191919192,2520.0,,0.36118763391490666,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.2309789440937497,,,0.0,7.05203654863341,2.3517008994927395,77.0
P0026,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.140561163515942,2.046853721171981,,,5.807396345383742,1.9357987817945805,,,,,,6.170030730965188,2.056676910321729,355.4591844848525,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.5232323232323233,0.03,17.535353535353536,8.838383838383837,4.212121212121212,22.424242424242426,0.5,0.10475643161284395,3.2203534529717e-05,0.5371645494837184,0.3151515151515151,2490.0,,0.3177634935210693,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0234268605859904,,,0.0,5.876219743776369,1.9587022688708202,55.0
P0027,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.002179900094857,1.667393300031619,,,3.767891525429325,1.2559638418097752,,,,,,5.254623251493509,1.7515410838311696,148.0680773639089,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.01504299090909091,16.336767676767675,7.499596363636362,7.717171717171718,39.84848484848485,0.5,0.44003107686473036,0.00032875360123607925,0.5114860378569519,0.38,2466.3636363636365,,0.3944699520457096,,False,True,0.8336966500158095,,,0.0,5.004403096660485,1.6458766044462396,25.0
P0027,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.124975020778354,2.3749916735927847,,,6.816044548463487,2.2720148494878285,,,,,,7.143739732280936,2.3812465774269787,900.0508107895627,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.0611008181818185,0.0416479090909091,22.0979797979798,1.61865,9.272727272727273,36.666666666666664,0.5,0.45439179187799883,0.00021509205806226583,0.5142502826120983,0.37313131313131315,2520.0,,0.5389654116926845,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1874958367963924,,,0.0,6.8035616497913685,2.2782824781402025,58.0
P0027,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.176074349495863,1.7253581164986211,,,4.842909531363664,1.614303177121221,,,,,,5.205543916945109,1.7351813056483696,141.2606407370242,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.5353535353535354,0.02181818181818182,19.03030303030303,13.787878787878787,3.0303030303030303,27.575757575757578,0.5,0.09631696338358171,6.400395647678214e-05,0.5263002790765428,0.32727272727272727,2490.0,,0.22732374247525772,,False,True,0.8626790582493106,,,0.0,4.957660873281056,1.649907655466957,7.0
P0028,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,7.0315070277536265,2.3438356759178753,,,5.766385644376931,1.9221285481256436,,,,,,7.283950379152277,2.4279834597174257,1028.7749880894576,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.19709677272727272,41.38131313131313,1.7827445454545452,6.343434343434343,33.333333333333336,0.5,0.2652233816993875,0.00013791280933656217,0.5178492315700927,0.38,2454.343434343434,,0.3355371900826448,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1719178379589377,,,0.0,6.937095599192645,2.2831343578118646,90.0
P0028,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.534792661181136,2.178264220393712,,,6.225862188866269,2.0752873962887564,,,,,,6.553557372683718,2.184519124227906,512.6197532838149,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.6242882727272727,0.03253154545454546,18.704040404040406,1.61865,9.121212121212121,44.24242424242424,0.5,0.6411319763963327,0.0005906166281701632,0.5085155855030736,0.3232323232323232,2520.0,,0.5187225793286399,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.089132110196856,,,0.0,6.241483212079732,2.0910818540300204,9.0
P0028,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.4280750148992825,1.809358338299761,,,5.094910196767084,1.698303398922361,,,,,,5.457544582348528,1.8191815274495093,179.8488332681625,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.33333333333333337,0.022323232323232325,16.404040404040405,13.282828282828282,3.393939393939394,25.303030303030305,0.5,0.09680978092698343,4.727183191642749e-05,0.5306375973605469,0.3287878787878788,2490.0,,0.21148862360983572,,False,True,0.9046791691498804,,,0.0,5.197661506998599,1.7286161094426218,16.0
P0029,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,6.236273973403184,2.0787579911343945,,,4.982409681006138,1.6608032270020463,,,,,,6.488717324801835,2.162905774933945,481.86194542829236,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.11794295454545456,40.453737373737376,7.118472909090908,5.858585858585859,25.757575757575758,0.5,0.1707686979068243,5.0225389158537976e-05,0.5297167801147674,0.38,2421.717171717172,,0.27986940108152236,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0393789955671973,,,0.0,6.179730785525557,2.0294738738345854,79.0
P0029,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.719849771334992,2.239949923778331,,,6.410919299020125,2.1369730996733747,,,,,,6.7386144828375745,2.246204827612525,611.6097309184647,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.0950751272727275,0.094067,19.835353535353537,1.61865,11.646464646464647,41.81818181818182,0.5,0.7293802336585826,0.0004274916689661805,0.5100465009697508,0.23494949494949494,2520.0,,0.3140087746148353,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1199749618891655,,,0.0,6.417728078892928,2.1392272759262014,23.0
P0029,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.2147731369392165,2.0715910456464055,,,5.881608318807016,1.9605361062690052,,,,,,6.244242704388462,2.081414234796154,381.56470934001635,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.37777777777777777,0.023535353535353534,18.141414141414142,13.181818181818182,4.7272727272727275,17.87878787878788,0.5,0.0946863465738569,1.7566885225292666e-05,0.5503942218640335,0.3373737373737373,2490.0,,0.0696255484134272,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0357955228232028,,,0.0,5.9468978137032975,1.969707482278733,59.0
P0030,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,4.992754699426821,1.664251566475607,,,3.7586330686917275,1.2528776895639093,,,,,,5.245198050825472,1.7483993502751574,146.73597310145877,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.15158332727272728,40.76292929292929,9.02409018181818,7.6767676767676765,37.878787878787875,0.5,0.3985372239276985,0.0002528211382155403,0.5131275774653553,0.38,2536.7676767676767,,0.15726966636057554,,False,True,0.8321257832378035,,,0.0,4.995426715071878,1.6310431637607572,24.0
P0030,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.523323120929765,2.174441040309922,,,6.214392648614898,2.071464216204966,,,,,,6.5420878324323475,2.180695944144116,507.03982512028705,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.9834452545454544,0.068997,21.653535353535354,1.61865,11.8989898989899,44.39393939393939,0.5,0.8424389065794253,0.0006026696146412889,0.5084278707563119,0.24454545454545454,2520.0,,0.24789307213549644,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.087220520154961,,,0.0,6.23055984041176,2.073922011805348,4.0
P0030,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.032341042027286,2.0107803473424286,,,5.699176223895087,1.8997254079650288,,,,,,6.061810609476533,2.0206035364921777,320.54997068279243,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.4222222222222222,0.02131313131313131,17.454545454545453,10.555555555555555,3.878787878787879,21.666666666666668,0.5,0.09304835006954804,2.910954459980269e-05,0.5391007415307267,0.3,2490.0,,0.32608917457402303,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0053901736712143,,,0.0,5.773152961406222,1.924977681263356,46.0
P0031,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,6.185765690114302,2.061921896704767,,,4.932646861461708,1.6442156204872362,,,,,,6.438209041512953,2.1460696805043176,459.18457480666643,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.13773140909090908,25.92171717171717,2.7355531818181817,5.373737373737374,38.18181818181818,0.5,0.2830308704245051,0.00026324530485332575,0.5128607927859652,0.38,2450.909090909091,,0.1153147637996123,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0309609483523836,,,0.0,6.131627658583765,2.0053119811710216,77.0
P0031,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.603838941314458,2.2012796471048195,,,6.294908468999591,2.0983028229998637,,,,,,6.622603652817041,2.207534550939014,547.5297812847774,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.8815223272727275,0.042787454545454545,22.3,1.61865,7.606060606060606,43.333333333333336,0.5,0.5119812269401364,0.0005231953970456776,0.5090608940794171,0.22727272727272727,2520.0,,0.4628915416794205,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1006398235524097,,,0.0,6.307241574111468,2.1100727595705724,14.0
P0031,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.288748810390682,2.0962496034635607,,,5.955583992258483,1.9851946640861609,,,,,,6.318218377839928,2.1060727926133094,409.4896995124808,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.5272727272727273,0.029797979797979796,16.12121212121212,9.343434343434343,5.333333333333334,20.454545454545453,0.5,0.12076577486151692,2.4765460283186143e-05,0.5424094210186268,0.34393939393939393,2490.0,,0.5564330170390779,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0481248017317804,,,0.0,6.017350836038027,2.0173854193583947,66.0
P0032,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.425276072569498,1.8084253575231661,,,4.183920966237181,1.3946403220790602,,,,,,5.677719423968149,1.8925731413227165,222.0401571938431,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.1021121909090909,45.09161616161616,15.122065454545451,4.3232323232323235,26.363636363636363,0.5,0.12970532126091897,5.4452498789804625e-05,0.528531635739647,0.38,2509.2929292929293,,0.18567493112947667,,False,True,0.9042126787615831,,,0.0,5.407351832350619,1.7689136220977848,54.0
P0032,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.650097647734112,2.2166992159113708,,,6.341167175419247,2.113722391806415,,,,,,6.668862359236695,2.222954119745565,572.2359918038281,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7262112,0.05190381818181818,20.603030303030305,1.61865,11.444444444444445,42.72727272727273,0.5,0.7484369480750666,0.0004825801020447391,0.5094432327356009,0.24646464646464647,2520.0,,0.2232425262728293,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1083496079556854,,,0.0,6.351297484987329,2.1126838292778714,16.0
P0032,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.779938519872779,1.9266461732909264,,,5.446773701740579,1.8155912339135263,,,,,,5.809408087322025,1.9364693624406748,251.8432185142083,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.47070707070707074,0.027575757575757576,19.67676767676768,9.242424242424242,4.121212121212121,25.606060606060606,0.5,0.11926334850862133,4.9220915195809375e-05,0.5300206240740349,0.33636363636363636,2490.0,,0.25997347209468435,,False,True,0.9633230866454632,,,0.0,5.532769606973357,1.842044909983503,37.0
P0033,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.726274541741471,1.9087581805804903,,,4.4801797374293715,1.4933932458097903,,,,,,5.9787178931401215,1.9929059643800404,296.0846280328774,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.013064145454545454,42.618080808080805,7.309034636363635,4.282828282828283,31.81818181818182,0.5,0.16660331663809272,0.00011268558050780067,0.5197689316614935,0.38,2569.3939393939395,,0.43413937353331306,,False,True,0.9543790902902451,,,0.0,5.69401704108583,1.8762946946115155,65.0
P0033,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.84896193652671,2.28298731217557,,,6.540031464211843,2.1800104880706144,,,,,,6.867726648029294,2.2892422160097645,691.7658378309154,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.0756612363636364,0.03822927272727273,20.562626262626264,1.61865,11.696969696969697,40.151515151515156,0.5,0.676652087150527,0.0003423085687765512,0.5112520828643606,0.2215151515151515,2520.0,,0.47399244975002564,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.141493656087785,,,0.0,6.540692045742184,2.187958273701777,37.0
P0033,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.2141415948484235,1.7380471982828078,,,4.8809767767162215,1.6269922589054078,,,,,,5.243611162297669,1.7478703874325563,146.5128650514912,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.28484848484848485,0.029696969696969694,16.0,15.0,4.03030303030303,26.21212121212121,0.5,0.12004760014785165,5.336348548087397e-05,0.5288234478791446,0.31212121212121213,2490.0,,0.4958677685950413,,False,True,0.8690235991414039,,,0.0,4.993915392664447,1.6753441663186945,12.0
P0034,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,6.64321315500575,2.2144043850019166,,,5.383517959438507,1.794505986479502,,,,,,6.895656506404401,2.298552168801467,710.440587486016,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.14762563636363635,19.73787878787879,5.022293909090909,5.454545454545455,25.454545454545453,0.5,0.15671376971805423,4.823653003594919e-05,0.530327552717188,0.38,2449.191919191919,,0.214406693194572,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1072021925009583,,,0.0,6.567291910861335,2.154580361207714,85.0
P0034,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.13718832310404,2.3790627743680135,,,6.828257850789172,2.2760859502630577,,,,,,7.155953034606624,2.385317678202208,910.5927700565919,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.0174195636363637,0.1339510909090909,19.471717171717174,1.61865,9.626262626262626,36.515151515151516,0.5,0.4683249110494506,0.00021079036173829528,0.5143971076339843,0.4,2520.0,,0.4544026119783696,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1895313871840067,,,0.0,6.815193366292022,2.277907344245328,57.0
P0034,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,7.077927960087478,2.3593093200291593,,,6.744763141955278,2.248254380651759,,,,,,7.107397527536724,2.369132509178908,869.397519471267,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.301010101010101,0.026666666666666665,19.515151515151516,6.414141414141414,3.484848484848485,16.96969696969697,0.5,0.0668436220459629,1.5561555587721858e-05,0.553556119320036,0.30303030303030304,2490.0,,0.3404550556065708,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1796546600145796,,,0.0,6.768950026225451,2.2555537530363536,95.0
P0035,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.791124158834631,1.9303747196115437,,,4.544025490480842,1.5146751634936142,,,,,,6.043567510233283,2.014522503411094,315.01149236666885,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.06055643636363636,35.19747474747474,9.214651909090907,5.1313131313131315,28.333333333333332,0.5,0.16908786037865323,7.080679724726883e-05,0.524994520981526,0.38,2574.5454545454545,,0.20248954188348128,,False,True,0.9651873598057719,,,0.0,5.755778581174555,1.885170713183414,68.0
P0035,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.837154260567798,2.2790514201892664,,,6.528223788252932,2.17607459608431,,,,,,6.855918972070381,2.2853063240234603,684.0190445010259,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7359181454545456,0.06443881818181818,22.138383838383838,1.61865,10.383838383838384,40.303030303030305,0.5,0.6050390686033756,0.0003492942179297028,0.5111368658642191,0.35777777777777775,2520.0,,0.3180899908172636,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1395257100946332,,,0.0,6.529446640067031,2.1764381101252446,32.0
P0035,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.05501766248622,2.0183392208287403,,,5.721852844354021,1.90728428145134,,,,,,6.0844872299354655,2.0281624099784885,327.569946695861,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.3939393939393939,0.028787878787878786,16.727272727272727,8.535353535353536,4.848484848484849,23.636363636363637,0.5,0.12774778576702417,3.785232391987999e-05,0.534263025727377,0.3424242424242424,2490.0,,0.2931129476584023,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0091696104143701,,,0.0,5.794749742795682,1.930482803752834,48.0
P0036,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,6.273043896718325,2.0910146322394416,,,5.018642935825305,1.672880978608435,,,,,,6.525487248116976,2.175162416038992,499.07083586185274,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.9646801,0.056598745454545456,42.92727272727273,2.926114909090909,7.757575757575758,36.36363636363636,0.5,0.37469866078433073,0.00020657469644415615,0.5145454232524915,0.38,2480.10101010101,,0.20836649321497808,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0455073161197208,,,0.0,6.214749760111406,2.037498763772821,80.0
P0036,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,7.1862389337137005,2.395412977904567,,,6.877308461398834,2.292436153799611,,,,,,7.205003645216284,2.4016678817387613,954.1880513833497,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.0368334545454547,0.13964881818181818,21.08787878787879,1.61865,7.858585858585858,35.90909090909091,0.5,0.37144986459909723,0.0001944268524763669,0.5149994657857697,0.2694949494949495,2520.0,,0.3367003367003368,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1977064889522835,,,0.0,6.861908233539318,2.2874965302570933,62.0
P0036,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,6.501573166368677,2.1671910554562257,,,6.1684083482364755,2.0561361160788256,,,,,,6.531042733817921,2.177014244605974,501.7236918921891,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,0.5595959595959596,0.024343434343434344,17.494949494949495,12.777777777777779,3.7272727272727275,15.757575757575758,0.5,0.06748383322027104,1.3239268842939254e-05,0.5580814039492902,0.3106060606060606,2490.0,,0.20985613712886447,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.0835955277281129,,,0.0,6.220040698874212,2.0671975924273704,75.0
P0037,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.440527503986103,1.8135091679953677,,,4.1989228165116295,1.3996409388372097,,,,,,5.692970855384753,1.8976569517949178,225.30349692524385,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.1120064181818182,36.743434343434345,11.501392636363635,6.787878787878788,29.242424242424242,0.5,0.23357083662890427,7.99312686576622e-05,0.5235122185875485,0.38,2486.969696969697,,0.04348535863687382,,False,True,0.9067545839976838,,,0.0,5.421877005128337,1.7666156069557741,52.0
P0037,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.790067272799498,2.263355757599833,,,6.48113680048463,2.1603789334948766,,,,,,6.80883198430208,2.269610661434027,653.9781588496035,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,1.7747459272727273,0.08609018181818182,22.21919191919192,1.61865,9.929292929292929,40.90909090909091,0.5,0.5954942512771157,0.0003786917990633352,0.5106874615714201,0.26181818181818184,2520.0,,0.2506682991531477,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.1316778787999164,,,0.0,6.484601889811505,2.158212202019896,27.0
P0037,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.673673360767146,1.8912244535890488,,,5.340508542634946,1.7801695142116487,,,,,,5.7031429282163915,1.9010476427387972,227.50650850507066,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.20808080808080812,0.02585858585858586,18.22222222222222,13.585858585858587,3.606060606060606,22.575757575757578,0.5,0.09033297123712976,3.286072694099685e-05,0.5367889078865206,0.3429292929292929,2490.0,,0.2953984287317621,,False,True,0.9456122267945244,,,0.0,5.431564693539421,1.8102920302403658,26.0
P0038,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.077587429661043,1.6925291432203478,,,3.842002811880801,1.280667603960267,,,,,,5.330030781059694,1.7766769270198979,159.16744375608536,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.07242950909090909,24.994141414141414,11.88251609090909,7.232323232323233,33.03030303030303,0.5,0.29805630355861495,0.00013245164410586422,0.5182178176250443,0.38,2483.5353535353534,,0.06568717477808385,,False,True,0.8462645716101739,,,0.0,5.076219791485423,1.6532267457436194,27.0
P0038,Interbedded_ST,min_max_sweep_100_lhs,924,segment_p95,segment_p95,,,,,6.5004156114773455,2.166805203825782,,,6.191485139162478,2.063828379720826,,,,,,6.519180322979928,2.173060107659976,496.0761157351232,disabled_plastic_zone_only,767.0,Interbedded_ST,plastic_estimate,segment_p95_plastic_zone_ratio_to_radius too large,2.056247345454546,0.12825336363636364,20.724242424242426,1.61865,8.666666666666666,44.696969696969695,0.5,0.6225113710119398,0.0006275185198194417,0.5082550770464449,0.21383838383838383,2520.0,,0.4299153147637996,segment_p95_plastic_zone_ratio_to_radius too large,True,False,1.083402601912891,,,0.0,6.208743164742789,2.0757963501214163,5.0
P0038,Fault,min_max_sweep_100_lhs,246,segment_p95,segment_p95,,,,,5.043419639834722,1.6811398799449075,,,4.710254821702524,1.5700849405675075,,,,,,5.072889207283969,1.6909630690946562,124.376731224313,disabled_plastic_zone_only,1429.0,Fault,plastic_estimate,,0.3494949494949495,0.02090909090909091,16.08080808080808,13.383838383838384,4.303030303030303,29.393939393939394,0.5,0.1491393961047138,8.156246299557899e-05,0.5232737851853381,0.34797979797979794,2490.0,,0.49978573614937255,,False,True,0.8405699399724538,,,0.0,4.831323054556161,1.6216813526980411,2.0
P0039,SH_ST,min_max_sweep_100_lhs,2261,segment_p95,segment_p95,,,,,5.848115951572619,1.9493719838575396,,,4.600135057325053,1.5333783524416842,,,,,,6.10055930297127,2.03351976765709,332.63796868803763,disabled_plastic_zone_only,1077.0,SH_ST,plastic_estimate,,2.9646801,0.1852237,38.28939393939394,4.069485272727272,5.777777777777778,37.57575757575758,0.5,0.295654471851687,0.00024280975481866756,0.5133998065429863,0.38,2524.747474747475,,0.184858687888991,,False,True,0.9746859919287698,,,0.0,5.810056479020258,1.9022687241450786,70.0
