zid x y z sxx syy szz sxy sxz syz
110071 2641 4785 216.75 -3.93869e+06 -3.70384e+06 -2.97261e+06 -116474 -80878.1 45801
110072 2643 4785 216.75 -3.93921e+06 -3.70858e+06 -2.97772e+06 -115484 -81468.9 43611.5
110073 2645 4785 216.75 -3.94074e+06 -3.71378e+06 -2.98381e+06 -115099 -83651.6 41777.3
110074 2647 4785 216.75 -3.9441e+06 -3.71849e+06 -2.9884e+06 -114811 -86477.2 40327.8
110075 2649 4785 216.75 -3.95072e+06 -3.72562e+06 -2.99414e+06 -114644 -88288.8 38908.3
110076 2651 4785 216.75 -3.95679e+06 -3.73123e+06 -2.99925e+06 -114624 -88933.6 37354.6
110077 2653 4785 216.75 -3.96257e+06 -3.74045e+06 -3.00792e+06 -114515 -89300.6 35742.1
110078 2655 4785 216.75 -3.96814e+06 -3.75054e+06 -3.0175e+06 -113854 -90188.7 34289.6
110079 2657 4785 216.75 -3.97435e+06 -3.76139e+06 -3.02691e+06 -112259 -91451.8 33090.2
112030 2559 4775 217.25 -5.08099e+06 -4.32521e+06 -3.30207e+06 -101273 68257.5 109918
112031 2561 4775 217.25 -5.07927e+06 -4.3178e+06 -3.28979e+06 -113263 73698.7 110620
112032 2563 4775 217.25 -5.0806e+06 -4.31081e+06 -3.27651e+06 -124945 80405.8 111940
112033 2565 4775 217.25 -5.09433e+06 -4.31202e+06 -3.28219e+06 -139398 81730.8 112369
112034 2567 4775 217.25 -5.10596e+06 -4.30515e+06 -3.28214e+06 -151558 90183.6 109038
112035 2569 4775 217.25 -5.08974e+06 -4.28556e+06 -3.25884e+06 -156669 96191.8 109799
112036 2571 4775 217.25 -5.12062e+06 -4.28202e+06 -3.24705e+06 -170744 99131.9 110626
112037 2573 4775 217.25 -5.07506e+06 -4.25409e+06 -3.20631e+06 -172871 115014 114446
112038 2575 4775 217.25 -5.16602e+06 -4.27166e+06 -3.21819e+06 -195563 112422 114264
112039 2577 4775 217.25 -5.04292e+06 -4.21682e+06 -3.1439e+06 -190118 96205.3 137383
112040 2579 4775 217.25 -4.22788e+06 -3.96234e+06 -3.18524e+06 -60316.3 20720.9 57467.9
112041 2581 4775 217.25 -4.21885e+06 -3.93405e+06 -3.15405e+06 -66546.6 17722.5 66657.1
112042 2583 4775 217.25 -4.16412e+06 -3.89079e+06 -3.11705e+06 -67434.9 18809 65515.5
112043 2585 4775 217.25 -4.15515e+06 -3.86874e+06 -3.09548e+06 -70561.5 13958.8 65023
112044 2587 4775 217.25 -4.12616e+06 -3.84729e+06 -3.0746e+06 -72185 8286.37 64903.5
112045 2589 4775 217.25 -4.12233e+06 -3.83915e+06 -3.06735e+06 -75120.4 4320.09 63639.5
112046 2591 4775 217.25 -4.11301e+06 -3.82718e+06 -3.05512e+06 -77717.7 3771.57 64177.8
112047 2593 4775 217.25 -4.10279e+06 -3.8209e+06 -3.04872e+06 -79644.8 2537.7 65227
112048 2595 4775 217.25 -4.09461e+06 -3.81601e+06 -3.04612e+06 -81681.2 3181.5 64981.4
112049 2597 4775 217.25 -4.07961e+06 -3.80612e+06 -3.03708e+06 -80411.4 61.2391 66436.4
112050 2599 4775 217.25 -4.0681e+06 -3.79801e+06 -3.03027e+06 -80877 -5500.06 67022.2
112051 2601 4775 217.25 -4.04623e+06 -3.78566e+06 -3.0213e+06 -76977.6 -6009.51 67171.3
112052 2603 4775 217.25 -4.05032e+06 -3.78207e+06 -3.02101e+06 -79516.1 -8643.13 72095.5
112053 2605 4775 217.25 -4.07783e+06 -3.79113e+06 -3.03704e+06 -84196.7 -19146.7 86529
112054 2607 4775 217.25 -4.03582e+06 -3.7659e+06 -3.02135e+06 -81023.2 -38185 93621.3
112055 2609 4775 217.25 -4.04653e+06 -3.75614e+06 -3.01481e+06 -82600 -48035.9 86604.9
112056 2611 4775 217.25 -4.0368e+06 -3.74178e+06 -3.00497e+06 -89173.5 -46481.5 81596.5
112057 2613 4775 217.25 -4.02332e+06 -3.7297e+06 -3.00036e+06 -92888.7 -51165.9 77419.8
112058 2615 4775 217.25 -4.01639e+06 -3.71876e+06 -2.99446e+06 -96617.3 -55604.2 72700.1
112059 2617 4775 217.25 -4.01354e+06 -3.71234e+06 -2.98967e+06 -101302 -57970.3 69062.8
112060 2619 4775 217.25 -4.00433e+06 -3.70835e+06 -2.98593e+06 -104761 -58288.5 65795.1
112061 2621 4775 217.25 -3.9941e+06 -3.70502e+06 -2.9845e+06 -106958 -61029.4 62822.1
112062 2623 4775 217.25 -3.98867e+06 -3.70267e+06 -2.98242e+06 -107689 -65257.3 60192.2
112063 2625 4775 217.25 -3.98461e+06 -3.70506e+06 -2.9843e+06 -108282 -66333.6 57231.6
112064 2627 4775 217.25 -3.98342e+06 -3.71076e+06 -2.99063e+06 -109687 -68854.9 54689.5
112065 2629 4775 217.25 -3.97805e+06 -3.70643e+06 -2.98628e+06 -110373 -71781.6 52566.9
112066 2631 4775 217.25 -3.97211e+06 -3.70229e+06 -2.98111e+06 -110904 -71709.1 50276.9
112067 2633 4775 217.25 -3.96546e+06 -3.69881e+06 -2.97921e+06 -111617 -71646.3 48141.5
112068 2635 4775 217.25 -3.96197e+06 -3.7e+06 -2.98179e+06 -112601 -73315.9 46391.8
112069 2637 4775 217.25 -3.95912e+06 -3.70084e+06 -2.98216e+06 -113321 -75316.9 44939.5
112070 2639 4775 217.25 -3.95642e+06 -3.70147e+06 -2.98099e+06 -113385 -76136 43515.6
112071 2641 4775 217.25 -3.95179e+06 -3.7013e+06 -2.97965e+06 -113396 -76512.8 42129.4
112072 2643 4775 217.25 -3.95067e+06 -3.70607e+06 -2.98351e+06 -113743 -77199 40962.1
112073 2645 4775 217.25 -3.95017e+06 -3.7107e+06 -2.98759e+06 -114163 -78552.7 40097.5
112074 2647 4775 217.25 -3.95141e+06 -3.71616e+06 -2.99132e+06 -114454 -80029.9 39413.5
112075 2649 4775 217.25 -3.95001e+06 -3.71742e+06 -2.99077e+06 -114368 -80829.6 38727.2
112076 2651 4775 217.25 -3.94871e+06 -3.71925e+06 -2.99077e+06 -113999 -80870.8 38012.4
112077 2653 4775 217.25 -3.94661e+06 -3.72166e+06 -2.99175e+06 -113361 -80654.6 37337.4
112078 2655 4775 217.25 -3.9448e+06 -3.72451e+06 -2.99344e+06 -112171 -80741.3 36728.8
112079 2657 4775 217.25 -3.94306e+06 -3.72713e+06 -2.99483e+06 -110370 -81255 36222.1
112280 2559 4785 217.25 -5.05962e+06 -4.29528e+06 -3.28865e+06 -145279 55642.4 61864.5
112281 2561 4785 217.25 -5.05942e+06 -4.28462e+06 -3.27158e+06 -158468 57771 61851.2
112282 2563 4785 217.25 -5.06134e+06 -4.27338e+06 -3.25397e+06 -171967 57784.7 62155.7
112283 2565 4785 217.25 -5.06369e+06 -4.26513e+06 -3.24967e+06 -187930 51519.5 62378.6
112284 2567 4785 217.25 -5.06503e+06 -4.25742e+06 -3.24998e+06 -204827 57106.8 60050.9
112285 2569 4785 217.25 -5.06253e+06 -4.23577e+06 -3.22999e+06 -217476 60015.3 57157
112286 2571 4785 217.25 -5.06132e+06 -4.21074e+06 -3.20134e+06 -230821 64047.2 53924.1
112287 2573 4785 217.25 -5.04273e+06 -4.18062e+06 -3.16048e+06 -240127 72333.8 52185.5
112288 2575 4785 217.25 -5.05146e+06 -4.15965e+06 -3.13036e+06 -255537 74631.9 49599.4
112289 2577 4785 217.25 -5.02216e+06 -4.12679e+06 -3.08884e+06 -264121 65898.4 52090.7
112290 2579 4785 217.25 -5.06634e+06 -4.12035e+06 -3.06956e+06 -283006 50833.6 61506.2
112291 2581 4785 217.25 -5.10448e+06 -4.11337e+06 -3.07343e+06 -300612 48365 63443.4
112292 2583 4785 217.25 -5.09466e+06 -4.09288e+06 -3.06052e+06 -300652 56167.2 58547.9
112293 2585 4785 217.25 -5.09674e+06 -4.07455e+06 -3.0288e+06 -302560 52647.1 57539.7
112294 2587 4785 217.25 -5.07802e+06 -4.05771e+06 -3.00493e+06 -300249 44511 61239.3
112295 2589 4785 217.25 -5.07398e+06 -4.0554e+06 -2.99859e+06 -305830 49512.2 63268.1
112296 2591 4785 217.25 -5.0701e+06 -4.05486e+06 -2.98634e+06 -305564 56185.5 69436.9
112297 2593 4785 217.25 -5.08119e+06 -4.06102e+06 -2.98889e+06 -309802 58503 77299.8
112298 2595 4785 217.25 -5.10186e+06 -4.0724e+06 -3.00029e+06 -319435 62928.8 76594.4
112299 2597 4785 217.25 -5.06067e+06 -4.06099e+06 -2.9745e+06 -313847 59882.4 82303.5
112300 2599 4785 217.25 -5.10665e+06 -4.08457e+06 -2.98921e+06 -332140 45690.9 84143.9
112301 2601 4785 217.25 -4.99067e+06 -4.05944e+06 -2.95505e+06 -320845 66336.1 89791.5
112302 2603 4785 217.25 -5.06506e+06 -4.10109e+06 -2.98373e+06 -342453 61843.2 110639
112303 2605 4785 217.25 -3.93532e+06 -3.61656e+06 -2.923e+06 -107687 -9251.62 44188.5
112304 2607 4785 217.25 -3.84799e+06 -3.587e+06 -2.90182e+06 -99286.8 -51870.7 50442.4
112305 2609 4785 217.25 -3.9152e+06 -3.61529e+06 -2.91318e+06 -106708 -64729.2 48425.9
112306 2611 4785 217.25 -3.90375e+06 -3.61455e+06 -2.90041e+06 -111630 -45083.4 53973.2
112307 2613 4785 217.25 -3.87752e+06 -3.60984e+06 -2.89485e+06 -109345 -41566.1 59177.9
112308 2615 4785 217.25 -3.89436e+06 -3.62071e+06 -2.90271e+06 -113424 -44936.4 62213
112309 2617 4785 217.25 -3.88749e+06 -3.62151e+06 -2.90211e+06 -112968 -47205.5 67232.2
112310 2619 4785 217.25 -3.88997e+06 -3.62576e+06 -2.90825e+06 -110012 -51498.4 70777.1
112311 2621 4785 217.25 -3.89488e+06 -3.63328e+06 -2.91652e+06 -112945 -57880.2 70207.6
112312 2623 4785 217.25 -3.89101e+06 -3.63678e+06 -2.91763e+06 -112939 -64047.1 68015.3
112313 2625 4785 217.25 -3.89876e+06 -3.64562e+06 -2.926e+06 -111902 -68245.5 63183.1
112314 2627 4785 217.25 -3.90883e+06 -3.65674e+06 -2.93797e+06 -116954 -71680 59097.1
112315 2629 4785 217.25 -3.91585e+06 -3.66568e+06 -2.9432e+06 -119102 -74754.8 57732.1
112316 2631 4785 217.25 -3.91744e+06 -3.66751e+06 -2.94172e+06 -119241 -74299.1 55445.8
112317 2633 4785 217.25 -3.91754e+06 -3.67085e+06 -2.94552e+06 -119576 -74043.8 52468.7
112318 2635 4785 217.25 -3.91699e+06 -3.67418e+06 -2.95027e+06 -120189 -76418.8 50243.3
112319 2637 4785 217.25 -3.91914e+06 -3.68009e+06 -2.95479e+06 -119561 -79533.1 48660
112320 2639 4785 217.25 -3.92215e+06 -3.68494e+06 -2.95733e+06 -118546 -80945.2 46877.6
112321 2641 4785 217.25 -3.92488e+06 -3.68985e+06 -2.96082e+06 -117447 -81234.7 44970.5
112322 2643 4785 217.25 -3.92574e+06 -3.69464e+06 -2.96552e+06 -116430 -81872.6 43053.6
112323 2645 4785 217.25 -3.92743e+06 -3.69976e+06 -2.97104e+06 -115946 -83717.5 41374.6
112324 2647 4785 217.25 -3.93062e+06 -3.70445e+06 -2.97554e+06 -115712 -86090.2 39989.7
112325 2649 4785 217.25 -3.93693e+06 -3.71166e+06 -2.98155e+06 -115640 -87735.2 38669.1
112326 2651 4785 217.25 -3.94292e+06 -3.71741e+06 -2.98683e+06 -115699 -88432.5 37298.9
112327 2653 4785 217.25 -3.94871e+06 -3.72671e+06 -2.99538e+06 -115596 -88851.9 35916.1
112328 2655 4785 217.25 -3.95423e+06 -3.73684e+06 -3.00476e+06 -114897 -89588.4 34665.4
112329 2657 4785 217.25 -3.96021e+06 -3.7477e+06 -3.0141e+06 -113258 -90610.9 33601
114280 2559 4775 217.75 -5.0621e+06 -4.31931e+06 -3.29205e+06 -100246 70021.5 110069
114281 2561 4775 217.75 -5.06187e+06 -4.31291e+06 -3.28159e+06 -112957 77115.8 111182
114282 2563 4775 217.75 -5.05741e+06 -4.30408e+06 -3.2652e+06 -124147 85848.4 113442
114283 2565 4775 217.75 -5.07582e+06 -4.30704e+06 -3.27124e+06 -140496 89405.7 114952
114284 2567 4775 217.75 -5.10494e+06 -4.3071e+06 -3.27882e+06 -154059 93427.5 110359
114285 2569 4775 217.75 -5.0579e+06 -4.27776e+06 -3.24145e+06 -156020 105030 112158
114286 2571 4775 217.75 -5.14072e+06 -4.29373e+06 -3.25047e+06 -174643 101380 111395
114287 2573 4775 217.75 -5.02807e+06 -4.2426e+06 -3.17251e+06 -166853 100292 130540
114288 2575 4775 217.75 -4.2918e+06 -4.03669e+06 -3.24697e+06 -54413.2 38942.7 57599.2
114289 2577 4775 217.75 -4.20915e+06 -3.97429e+06 -3.1771e+06 -53337.4 26384.1 69405.9
114290 2579 4775 217.75 -4.21848e+06 -3.95607e+06 -3.16327e+06 -58215.3 13905.7 67149.8
114291 2581 4775 217.75 -4.20193e+06 -3.92923e+06 -3.14294e+06 -66456.2 16930.2 65395.3
114292 2583 4775 217.75 -4.16421e+06 -3.89177e+06 -3.10909e+06 -67818.4 18080.1 64579.8
114293 2585 4775 217.75 -4.14403e+06 -3.86433e+06 -3.0827e+06 -70078.9 14224 64563.4
114294 2587 4775 217.75 -4.12145e+06 -3.84486e+06 -3.06508e+06 -71835.3 8551.43 64882
114295 2589 4775 217.75 -4.11213e+06 -3.83376e+06 -3.05659e+06 -74465.3 6061.7 64195.1
114296 2591 4775 217.75 -4.09904e+06 -3.81936e+06 -3.04377e+06 -75818.6 5480.64 65088.1
114297 2593 4775 217.75 -4.09086e+06 -3.81264e+06 -3.03741e+06 -77855.7 4276.71 66694.9
114298 2595 4775 217.75 -4.08662e+06 -3.80867e+06 -3.03596e+06 -80254.3 3082.62 66367.8
114299 2597 4775 217.75 -4.06388e+06 -3.79454e+06 -3.02339e+06 -77487.4 1329.37 68324.6
114300 2599 4775 217.75 -4.06584e+06 -3.7909e+06 -3.02036e+06 -79694.8 -4770.05 68719.4
114301 2601 4775 217.75 -4.03052e+06 -3.77233e+06 -3.00964e+06 -73263.3 -12709.3 72141.5
114302 2603 4775 217.75 -4.05342e+06 -3.77473e+06 -3.02272e+06 -75291.6 -27388.3 84087
114303 2605 4775 217.75 -4.06e+06 -3.76855e+06 -3.0211e+06 -80956.4 -37983.5 89681.7
114304 2607 4775 217.75 -4.03098e+06 -3.74606e+06 -3.00509e+06 -82713 -40947 86395.9
114305 2609 4775 217.75 -4.02801e+06 -3.73382e+06 -2.99959e+06 -85060.4 -47414.7 81218.7
114306 2611 4775 217.75 -4.02213e+06 -3.72227e+06 -2.99264e+06 -90499.5 -49740.2 76681.3
114307 2613 4775 217.75 -4.01049e+06 -3.71057e+06 -2.98579e+06 -94656.2 -52667.2 72439.3
114308 2615 4775 217.75 -4.00075e+06 -3.69916e+06 -2.97851e+06 -98377.8 -55725.5 68210.5
114309 2617 4775 217.75 -3.9971e+06 -3.69331e+06 -2.97487e+06 -102611 -58313.1 65103.9
114310 2619 4775 217.75 -3.98965e+06 -3.69061e+06 -2.973e+06 -106014 -59292.8 62549.9
114311 2621 4775 217.75 -3.98086e+06 -3.68793e+06 -2.97171e+06 -108108 -61971.3 60094.8
114312 2623 4775 217.75 -3.97503e+06 -3.68562e+06 -2.96952e+06 -109030 -65422.1 57629.1
114313 2625 4775 217.75 -3.97092e+06 -3.68859e+06 -2.97195e+06 -109880 -66557 55027.8
114314 2627 4775 217.75 -3.96911e+06 -3.69448e+06 -2.97807e+06 -111075 -68937.9 52778.6
114315 2629 4775 217.75 -3.96315e+06 -3.69022e+06 -2.97388e+06 -111639 -71781.7 50807.1
114316 2631 4775 217.75 -3.95763e+06 -3.68649e+06 -2.96926e+06 -112061 -72195.4 48758.2
114317 2633 4775 217.75 -3.95129e+06 -3.68323e+06 -2.96714e+06 -112710 -72275 46847.3
114318 2635 4775 217.75 -3.94775e+06 -3.6845e+06 -2.96935e+06 -113588 -73624 45239.6
114319 2637 4775 217.75 -3.94463e+06 -3.68537e+06 -2.9698e+06 -114216 -75345.5 43862.2
114320 2639 4775 217.75 -3.94202e+06 -3.68618e+06 -2.96904e+06 -114241 -76185.8 42551.1
114321 2641 4775 217.75 -3.93758e+06 -3.68616e+06 -2.96781e+06 -114235 -76596.3 41297.1
114322 2643 4775 217.75 -3.93656e+06 -3.69102e+06 -2.97143e+06 -114551 -77227.9 40231.6
114323 2645 4775 217.75 -3.9361e+06 -3.69574e+06 -2.97526e+06 -114921 -78385.1 39447.2
114324 2647 4775 217.75 -3.93715e+06 -3.70126e+06 -2.97903e+06 -115195 -79659.8 38864.2
114325 2649 4775 217.75 -3.93569e+06 -3.70266e+06 -2.97873e+06 -115124 -80408 38311.9
114326 2651 4775 217.75 -3.93437e+06 -3.7046e+06 -2.97885e+06 -114766 -80497.8 37750.6
114327 2653 4775 217.75 -3.93225e+06 -3.70707e+06 -2.97975e+06 -114139 -80293.7 37212.7
114328 2655 4775 217.75 -3.9305e+06 -3.70997e+06 -2.98134e+06 -112943 -80306.2 36724.2
114329 2657 4775 217.75 -3.9287e+06 -3.71261e+06 -2.98265e+06 -111103 -80709.6 36345.3
114530 2559 4785 217.75 -5.0414e+06 -4.28189e+06 -3.27467e+06 -145390 57183 63672.1
114531 2561 4785 217.75 -5.04051e+06 -4.27132e+06 -3.25721e+06 -158904 60565.9 63575.5
114532 2563 4785 217.75 -5.04258e+06 -4.26004e+06 -3.23816e+06 -172540 61378.6 63909.1
114533 2565 4785 217.75 -5.04735e+06 -4.25222e+06 -3.23329e+06 -189273 54623.1 64329.3
114534 2567 4785 217.75 -5.05349e+06 -4.24617e+06 -3.23786e+06 -207177 58317.8 61077
114535 2569 4785 217.75 -5.04317e+06 -4.22158e+06 -3.21444e+06 -218977 64054.1 57643.4
114536 2571 4785 217.75 -5.0559e+06 -4.20068e+06 -3.18919e+06 -233522 64664.7 53198.7
114537 2573 4785 217.75 -5.018e+06 -4.16492e+06 -3.14351e+06 -240058 64979.1 52180.5
114538 2575 4785 217.75 -5.03197e+06 -4.14321e+06 -3.09944e+06 -256074 78335.7 60906.5
114539 2577 4785 217.75 -4.99728e+06 -4.10684e+06 -3.04415e+06 -262415 68047.5 67162.1
114540 2579 4785 217.75 -5.05221e+06 -4.11024e+06 -3.04734e+06 -280010 55434 71853
114541 2581 4785 217.75 -5.09444e+06 -4.10927e+06 -3.06418e+06 -301485 59840.4 72137.7
114542 2583 4785 217.75 -5.09902e+06 -4.09323e+06 -3.04879e+06 -302228 64436.2 65649.1
114543 2585 4785 217.75 -5.08708e+06 -4.07148e+06 -3.01035e+06 -301333 59057.5 64749.5
114544 2587 4785 217.75 -5.06779e+06 -4.05701e+06 -2.98912e+06 -298998 50786.3 69385.8
114545 2589 4785 217.75 -5.06372e+06 -4.05719e+06 -2.98656e+06 -305304 57331.5 71571.1
114546 2591 4785 217.75 -5.04601e+06 -4.05513e+06 -2.97222e+06 -302406 67636.1 77798.5
114547 2593 4785 217.75 -5.06321e+06 -4.06412e+06 -2.97078e+06 -308560 76901.6 87824.5
114548 2595 4785 217.75 -5.12468e+06 -4.09097e+06 -2.99485e+06 -322488 68521.7 84111.2
114549 2597 4785 217.75 -5.01384e+06 -4.05876e+06 -2.94587e+06 -308861 75711.5 91542.1
114550 2599 4785 217.75 -5.15812e+06 -4.11293e+06 -2.97557e+06 -338595 53690.1 90870.6
114551 2601 4785 217.75 -4.95395e+06 -4.07339e+06 -2.95385e+06 -312023 7195.9 102573
114552 2603 4785 217.75 -3.88925e+06 -3.59845e+06 -2.90137e+06 -97857.2 -30268.7 41303.8
114553 2605 4785 217.75 -3.92663e+06 -3.62183e+06 -2.91697e+06 -104803 -47291.9 51164
114554 2607 4785 217.75 -3.86431e+06 -3.59717e+06 -2.88675e+06 -101273 -41070.4 56148.6
114555 2609 4785 217.75 -3.8932e+06 -3.61114e+06 -2.89742e+06 -106446 -47934.5 56319.7
114556 2611 4785 217.75 -3.8843e+06 -3.6091e+06 -2.88884e+06 -109154 -40250 61306.2
114557 2613 4785 217.75 -3.87216e+06 -3.60615e+06 -2.88531e+06 -107210 -39166.1 67890.3
114558 2615 4785 217.75 -3.88675e+06 -3.61447e+06 -2.89704e+06 -111085 -45264.9 73463.9
114559 2617 4785 217.75 -3.87804e+06 -3.61245e+06 -2.89614e+06 -111597 -52385.7 75151.9
114560 2619 4785 217.75 -3.88092e+06 -3.61436e+06 -2.8969e+06 -110243 -57083.1 70963.4
114561 2621 4785 217.75 -3.88172e+06 -3.6193e+06 -2.90176e+06 -113128 -60225.4 67235.2
114562 2623 4785 217.75 -3.88245e+06 -3.6249e+06 -2.90624e+06 -113549 -65407.5 64946.1
114563 2625 4785 217.75 -3.88755e+06 -3.63268e+06 -2.9137e+06 -113580 -68262.1 60786.3
114564 2627 4785 217.75 -3.89409e+06 -3.64223e+06 -2.92435e+06 -117445 -71632 57288.4
114565 2629 4785 217.75 -3.90099e+06 -3.65108e+06 -2.93045e+06 -119643 -74958.7 55613.2
114566 2631 4785 217.75 -3.90351e+06 -3.65342e+06 -2.93009e+06 -120157 -75150.2 53503.8
114567 2633 4785 217.75 -3.904e+06 -3.65675e+06 -2.93339e+06 -120515 -75078.8 50963.1
114568 2635 4785 217.75 -3.90342e+06 -3.65978e+06 -2.93737e+06 -120867 -77006.2 48922.6
114569 2637 4785 217.75 -3.90532e+06 -3.6656e+06 -2.94195e+06 -120363 -79607.4 47387.4
114570 2639 4785 217.75 -3.90808e+06 -3.67064e+06 -2.94504e+06 -119484 -80992.9 45812.3
114571 2641 4785 217.75 -3.91094e+06 -3.67575e+06 -2.94881e+06 -118403 -81454.8 44154.2
114572 2643 4785 217.75 -3.91212e+06 -3.68062e+06 -2.95328e+06 -117382 -82130.7 42483.8
114573 2645 4785 217.75 -3.91397e+06 -3.68571e+06 -2.95837e+06 -116826 -83701.9 40982.8
114574 2647 4785 217.75 -3.91704e+06 -3.69041e+06 -2.96278e+06 -116629 -85678.2 39715.8
114575 2649 4785 217.75 -3.9231e+06 -3.69769e+06 -2.96897e+06 -116625 -87172.1 38513.4
114576 2651 4785 217.75 -3.92899e+06 -3.70353e+06 -2.97436e+06 -116738 -87901.7 37302.1
114577 2653 4785 217.75 -3.93478e+06 -3.71292e+06 -2.98284e+06 -116636 -88340.3 36118.8
114578 2655 4785 217.75 -3.94022e+06 -3.72309e+06 -2.99208e+06 -115908 -88959.2 35048.1
114579 2657 4785 217.75 -3.94602e+06 -3.73397e+06 -3.00137e+06 -114231 -89776.6 34136.3
116530 2559 4775 218.25 -5.04157e+06 -4.31318e+06 -3.28222e+06 -99163 71836.8 110500
116531 2561 4775 218.25 -5.04626e+06 -4.30892e+06 -3.27445e+06 -112906 79942 111904
116532 2563 4775 218.25 -5.03034e+06 -4.29699e+06 -3.25506e+06 -122964 90496.3 115208
116533 2565 4775 218.25 -5.05105e+06 -4.30033e+06 -3.25728e+06 -141890 102002 118383
116534 2567 4775 218.25 -5.1239e+06 -4.31662e+06 -3.283e+06 -157944 94725.8 110489
116535 2569 4775 218.25 -5.01228e+06 -4.26337e+06 -3.20202e+06 -150203 91938.5 127316
116536 2571 4775 218.25 -4.34029e+06 -4.09803e+06 -3.29403e+06 -48638.9 36043.7 55484.8
116537 2573 4775 218.25 -4.26255e+06 -4.04027e+06 -3.22696e+06 -47278.4 29211.7 65939.1
116538 2575 4775 218.25 -4.26506e+06 -4.02238e+06 -3.21578e+06 -51594.8 27397.2 65730.7
116539 2577 4775 218.25 -4.21402e+06 -3.97845e+06 -3.17358e+06 -53542.6 25495.6 67283.7
116540 2579 4775 218.25 -4.20487e+06 -3.95079e+06 -3.15033e+06 -57947.7 17929.2 67029.3
116541 2581 4775 218.25 -4.18917e+06 -3.92378e+06 -3.13125e+06 -65975.9 17204.1 65278.1
116542 2583 4775 218.25 -4.16018e+06 -3.88944e+06 -3.09966e+06 -67550.5 17674.1 64058.5
116543 2585 4775 218.25 -4.13433e+06 -3.85897e+06 -3.07079e+06 -69247 13925 64528.7
116544 2587 4775 218.25 -4.11349e+06 -3.83953e+06 -3.05461e+06 -70895.5 8897.88 65403.3
116545 2589 4775 218.25 -4.10219e+06 -3.82689e+06 -3.04592e+06 -73485.4 7034 65084.4
116546 2591 4775 218.25 -4.08482e+06 -3.81013e+06 -3.03306e+06 -73428.1 6386.39 66302.6
116547 2593 4775 218.25 -4.07582e+06 -3.80146e+06 -3.02512e+06 -75254.5 7520.21 68860.9
116548 2595 4775 218.25 -4.08332e+06 -3.80095e+06 -3.02506e+06 -78852.3 3237.81 68116.8
116549 2597 4775 218.25 -4.04659e+06 -3.78042e+06 -3.01003e+06 -73367 -5693.79 73026.1
116550 2599 4775 218.25 -4.06852e+06 -3.78475e+06 -3.02382e+06 -75865 -11627.9 89419.6
116551 2601 4775 218.25 -4.02955e+06 -3.76181e+06 -3.01011e+06 -72031.4 -29769.7 95192.9
116552 2603 4775 218.25 -4.04516e+06 -3.75672e+06 -3.0108e+06 -74600.7 -40176.2 87805.7
116553 2605 4775 218.25 -4.03723e+06 -3.74341e+06 -3.00259e+06 -81548 -40106.5 83749.3
116554 2607 4775 218.25 -4.02193e+06 -3.72739e+06 -2.99295e+06 -84187 -44681.6 80592.7
116555 2609 4775 218.25 -4.01249e+06 -3.71338e+06 -2.98464e+06 -87078 -48233.5 75957.5
116556 2611 4775 218.25 -4.00731e+06 -3.70323e+06 -2.97935e+06 -91947.6 -51434.9 71847.5
116557 2613 4775 218.25 -3.99636e+06 -3.69186e+06 -2.97137e+06 -96218.7 -53510.5 68211.1
116558 2615 4775 218.25 -3.98675e+06 -3.6814e+06 -2.9653e+06 -99836.7 -56033.3 64945.2
116559 2617 4775 218.25 -3.98229e+06 -3.67594e+06 -2.96269e+06 -103776 -58898 62311.6
116560 2619 4775 218.25 -3.97548e+06 -3.67351e+06 -2.96079e+06 -107108 -60383.1 59888.9
116561 2621 4775 218.25 -3.96741e+06 -3.67098e+06 -2.95891e+06 -109199 -62855.5 57547
116562 2623 4775 218.25 -3.96127e+06 -3.66878e+06 -2.95678e+06 -110285 -65676.9 55215.5
116563 2625 4775 218.25 -3.95707e+06 -3.6722e+06 -2.95961e+06 -111263 -66933.2 52884.7
116564 2627 4775 218.25 -3.95491e+06 -3.67827e+06 -2.9655e+06 -112332 -69153.9 50891.4
116565 2629 4775 218.25 -3.94853e+06 -3.67413e+06 -2.96154e+06 -112803 -71847.9 49111.1
116566 2631 4775 218.25 -3.94314e+06 -3.67071e+06 -2.95737e+06 -113140 -72595 47276.4
116567 2633 4775 218.25 -3.93702e+06 -3.66763e+06 -2.95509e+06 -113709 -72836.9 45548.9
116568 2635 4775 218.25 -3.93349e+06 -3.66898e+06 -2.95703e+06 -114498 -73990.8 44087.7
116569 2637 4775 218.25 -3.93021e+06 -3.66992e+06 -2.95755e+06 -115050 -75453 42828.9
116570 2639 4775 218.25 -3.92759e+06 -3.67085e+06 -2.95707e+06 -115043 -76245.1 41633.7
116571 2641 4775 218.25 -3.92328e+06 -3.67097e+06 -2.95596e+06 -115021 -76678.1 40491.1
116572 2643 4775 218.25 -3.92237e+06 -3.67593e+06 -2.95941e+06 -115301 -77259.3 39537
116573 2645 4775 218.25 -3.92198e+06 -3.68075e+06 -2.96307e+06 -115625 -78241.7 38848.2
116574 2647 4775 218.25 -3.92287e+06 -3.68633e+06 -2.96683e+06 -115876 -79315.5 38363.2
116575 2649 4775 218.25 -3.92132e+06 -3.68783e+06 -2.96666e+06 -115822 -80008 37951.2
116576 2651 4775 218.25 -3.91994e+06 -3.68986e+06 -2.96688e+06 -115481 -80109.1 37534.4
