step_pair,L_xmin,L_xmax,R_xmin,R_xmax,crown_2590_z,wall_L_2590_y,wall_R_2590_y,crown_2608_z,wall_L_2608_y,wall_R_2608_y,crown_2616_z,wall_L_2616_y,wall_R_2616_y,crown_2878_z,wall_L_2878_y,wall_R_2878_y,crown_2896_z,wall_L_2896_y,wall_R_2896_y,crown_2926_z,wall_L_2926_y,wall_R_2926_y,crown_2948_z,wall_L_2948_y,wall_R_2948_y
11,0.0,0.0,0.0,0.0,-0.0026845284326990782,-0.0006405961243782559,0.0009542497196710437,-0.002739533034054075,-0.0007804228656769634,0.0008144229783723361,-0.0029994289303801156,-0.0008991632716033503,0.0006956825724459492,-0.002634819271948845,-0.0007380187203728113,0.0008568271236764882,-0.002559051929188659,-0.0005996603463010441,0.0009951854977482556,-0.0029594569318338038,-0.0010655780563732988,0.0005292677876760007,-0.0031085684721616864,-0.0010740619190404831,0.0005207839250088164
12,0.0,0.0,0.0,0.0,-0.0033220371387000774,-0.0010178429239698192,0.0007219889059021442,-0.0029040647322594554,-0.0006211319552279309,0.0011186998746440325,-0.002875648888886189,-0.0007299163671264269,0.0010099154627455365,-0.0031262098169645754,-0.0009401677299000657,0.0007996640999718976,-0.003354167312648951,-0.0010675043998664298,0.0006723274300055334,-0.002872439780531267,-0.0007489294132512101,0.0009909024166207532,-0.0031890093049554654,-0.0009293285211431398,0.0008105033087288235
13,0.0,0.0,0.0,0.0,-0.0031535118742398835,-0.0006699042534298936,0.0012149135622647332,-0.0035296118946593655,-0.0012856838067674876,0.0005991340089271393,-0.003341880382501787,-0.0008921230821942351,0.0009926947335003918,-0.0031697046592953555,-0.0009338125651633105,0.0009510052505313164,-0.003178884772327165,-0.0006931901559639282,0.0011916276597306987,-0.0034104871124247564,-0.0010511138786278142,0.0008337039370668127,-0.003410885208078428,-0.0009159147881830983,0.0009689030275115286
14,0.0,0.0,0.0,0.0,-0.004081557194232816,-0.0015483385385044904,0.00048146526301279973,-0.0030540789467961766,-0.0006105395176878728,0.0014192642838294174,-0.003632794816029461,-0.001073784698050804,0.0009560191034664861,-0.0036935143503949316,-0.0010872568331114218,0.0009425469684058684,-0.003890179383419781,-0.001204635826247521,0.0008251679752697692,-0.004088397562213042,-0.0014323211510512853,0.0005974826504660049,-0.0035226735031315694,-0.0008773609119810099,0.0011524428895362804
15,0.0,0.0,0.0,0.0,-0.0036270708361065486,-0.0010271589905950149,0.001147630796744939,-0.0037424378889330356,-0.0009145731648371501,0.0012602166225028038,-0.0039213099188056925,-0.0012762713872496623,0.0008985184000902918,-0.003909637302334418,-0.0012769085268699721,0.0008978812604699819,-0.0037359657386278576,-0.001137936181088869,0.001036853606251085,-0.003977948096535839,-0.0011537851294058292,0.0010210046579341248,-0.003964624529595884,-0.00118316536455729,0.0009916244227826639
16,0.0,0.0,0.0,0.0,-0.0038097648236098715,-0.0009463311921700918,0.001373444580992526,-0.00407523936762497,-0.0010570984519793119,0.0012626773211833059,-0.004367519787918993,-0.001371834713878045,0.0009479410592845727,-0.00409763264500874,-0.0013712025707424602,0.0009485732024201575,-0.004108055481875876,-0.0011956434467509007,0.001124132326411717,-0.0037776724402790772,-0.0010204125190322552,0.0012993632541303626,-0.0043591439753867455,-0.0013440127044031553,0.0009757630687594625
17,0.0,0.0,0.0,0.0,-0.004063452459304288,-0.0009969545442551626,0.0014678072147301185,-0.004307822160249492,-0.0010250363610173408,0.0014397253979679403,-0.004370733051235442,-0.0012179575986749488,0.0012468041603103323,-0.004707235781136856,-0.00162322006939264,0.0008415416895926411,-0.004290442306849163,-0.001231719149618076,0.001233042609367205,-0.004589390652416115,-0.0014003751451713475,0.0010643866138139336,-0.004328366114481178,-0.0011120107423650677,0.0013527510166202134
18,0.0,0.0,0.0,0.0,-0.0047228465916798095,-0.0015259494012864164,0.0010837983435215285,-0.004506567879374046,-0.001405970932322608,0.0012037768124853368,-0.004474111387969643,-0.001419885696179035,0.0011898620486289098,-0.004333198357953437,-0.0011629276883224251,0.0014468200564855197,-0.004455403066609348,-0.00127725188447172,0.001332495860336225,-0.004679622383663161,-0.00140307696052049,0.0012066707842874548,-0.004410413677764295,-0.0011308341573405952,0.0014789135874673496
19,0.0,0.0,0.0,0.0,-0.0052166457656978955,-0.0015895938286600558,0.0011651399019705524,-0.004944247226621056,-0.0016193745735316248,0.0011353591570989834,-0.004865624621943444,-0.0015957623828341246,0.0011589713477964836,-0.0046146073512097424,-0.0010986110052332212,0.001656122725397387,-0.004722880871246292,-0.0015056260206539492,0.001249107709976659,-0.004554953064316045,-0.0012942323482419405,0.0014605013823886677,-0.004772062348669724,-0.0012216810388229395,0.0015330526918076687
20,0.0,0.0,0.0,0.0,-0.004954066598891911,-0.0013521349421974681,0.0015475847742558039,-0.004570589360537581,-0.0011603074263538517,0.0017394122900994203,-0.004920097188212495,-0.0014423460364345842,0.0014573736800186877,-0.004961031723714971,-0.0015273454193268374,0.0013723742971264346,-0.005305897144956919,-0.0015033505068619644,0.0013963692095913076,-0.0048428626003720375,-0.0010715741303050214,0.0018281455861482506,-0.004851793969375527,-0.0014157891618251167,0.0014839305546281553
21,0.0,0.0,0.0,0.0,-0.005477204472072886,-0.001660829640382999,0.0013838760618929363,-0.005369656613108783,-0.0017186625821321803,0.001326043120143755,-0.005597585157989847,-0.0016657419170602512,0.0013789637852156841,-0.005057760206220957,-0.0012979356517739777,0.0017467700505019576,-0.005767953689751346,-0.0019859678801086135,0.0010587378221673218,-0.005157071374835152,-0.0013217433010055636,0.0017229624012703717,-0.005137641474581429,-0.001576398953924068,0.0014683067483518674
22,0.0,0.0,0.0,0.0,-0.0058061931269087624,-0.0020447399593680206,0.0011449517287305782,-0.00566806008790333,-0.0014391329194803648,0.0017505587686182343,-0.0055982630577426935,-0.0016076441218416282,0.0015820475662569708,-0.005480083059762893,-0.0014808718740887089,0.0017088198140098902,-0.005242431216891955,-0.0014893763754088686,0.0017003153126897304,-0.005412506596704645,-0.0015864482558869135,0.0016032434322116856,-0.005523804361661344,-0.0014715910183757041,0.001718100669722895
23,0.0,0.0,0.0,0.0,-0.0054684874857952905,-0.0014990757263736703,0.0018356019475475925,-0.0055847921225193,-0.0016321231332304183,0.0017025545406908445,-0.005815312791371907,-0.0016554221127828654,0.0016792555611383974,-0.00648087444938321,-0.002167964746827095,0.0011667129270941678,-0.005833808934322539,-0.0016637157244543906,0.0016709619494668722,-0.005729457349089792,-0.0016271809677603397,0.0017074967061609231,-0.005644118524194183,-0.0014418061778365496,0.0018928714960847132
24,0.0,0.0,0.0,0.0,-0.005968725155207863,-0.0014084144170131466,0.0020712492427307798,-0.005878722954084399,-0.0015779660467646543,0.0019016976129792723,-0.005470911345665431,-0.0013517737387085417,0.0021278899210353847,-0.006373163691771943,-0.0017961653984749056,0.001683498261269021,-0.006594688627071978,-0.00204222719080805,0.0014374364689358765,-0.005876829403275811,-0.001414955813754312,0.0020647078459896146,-0.00607627056179487,-0.0018939100519992846,0.001585753607744642
25,0.0,0.0,0.0,0.0,-0.005895853692407782,-0.001533717743140228,0.002090931902426362,-0.006093136160701454,-0.001697122494285379,0.001927527151281211,-0.006518123711113842,-0.002176982439188226,0.0014476672063783638,-0.006687176256076588,-0.00192270323195975,0.00170194641360684,-0.0061249588366251665,-0.0018025432091066636,0.0018221064364599263,-0.006523358153610382,-0.0018374655415294581,0.0017871841040371318,-0.005980107644428702,-0.0017084741953899735,0.0019161754501766165
26,0.0,0.0,0.0,0.0,-0.00669005886619077,-0.0016918895089496951,0.0020777461224395586,-0.006480269437712409,-0.0020429276991330353,0.0017267079322562185,-0.006438181663098123,-0.001600243825366526,0.0021693918060227274,-0.006487733214845208,-0.002038200000177363,0.0017314356312118906,-0.006563893801165,-0.0020862380068407105,0.0016833976245485432,-0.006896714510002502,-0.0021056578891972466,0.0016639777421920074,-0.006521134613267538,-0.0016153267134073263,0.002154308917981927
27,0.0,0.0,0.0,0.0,-0.0064198537695738965,-0.0017864288139599104,0.0021281928032520067,-0.007065892528064714,-0.001886117898596663,0.002028503718615254,-0.007256695937912292,-0.0021419899210740364,0.0017726316961378804,-0.006879974410742269,-0.0019586985365046628,0.0019559230807072543,-0.006954060373085271,-0.002016132725286029,0.0018984888919258878,-0.007294778370546959,-0.002232078321463983,0.0016825432957479343,-0.006895199833096555,-0.0021496921663400493,0.0017649294508718678
28,0.0,0.0,0.0,0.0,-0.00747187517929095,-0.0021356459759296342,0.001923961627104946,-0.006785929817133309,-0.0018777618503845004,0.00218184575265008,-0.006942834461152509,-0.0019194950257682482,0.0021401125772663324,-0.007120189346365012,-0.0019484297492187814,0.002111177853815799,-0.007228290623853152,-0.0020213103192815367,0.0020382972837530437,-0.006845863449860983,-0.0017889152850329125,0.002270692318001668,-0.00695602819497333,-0.0016777583872204477,0.0023818492158141327
29,0.0,0.0,0.0,0.0,-0.007250784306593072,-0.002043545075740231,0.0021610485131170138,-0.007360997904439638,-0.0018591535732086174,0.002345440015648627,-0.007938941812582015,-0.0023886672316383592,0.0018159263572188852,-0.0075531731961942065,-0.0024444278034280714,0.0017601657854291733,-0.007412801424204591,-0.0022877046567700496,0.001916888932087195,-0.006720760726603173,-0.0017859900243840075,0.0024186035644732373,-0.0077338086287347466,-0.00220240899545003,0.0020021845934072146
30,0.0,0.0,0.0,0.0,-0.00774879659023079,-0.0019606488470823528,0.002388930727597555,-0.007587015319529508,-0.0018498086647023484,0.0024997709099775596,-0.00791261362752043,-0.0023738820294303725,0.0019756975452495354,-0.007656911685621884,-0.0020405303895257927,0.002309049185154115,-0.0071034781777877445,-0.001995841801048473,0.002353737773631435,-0.00759016311805821,-0.0022167694907805203,0.0021328100838993876,-0.00743978040233045,-0.0020446642757247467,0.0023049152989551612
