step_pair,L_xmin,L_xmax,R_xmin,R_xmax,crown_2590_z,wall_L_2590_y,wall_R_2590_y,crown_2608_z,wall_L_2608_y,wall_R_2608_y,crown_2616_z,wall_L_2616_y,wall_R_2616_y,crown_2878_z,wall_L_2878_y,wall_R_2878_y,crown_2896_z,wall_L_2896_y,wall_R_2896_y,crown_2926_z,wall_L_2926_y,wall_R_2926_y,crown_2948_z,wall_L_2948_y,wall_R_2948_y
1,0.0,0.0,0.0,0.0,5.2502026158364435e-05,0.0001647611232865904,0.0002564851785081129,-0.0006692568533951175,-0.000556520395302164,-0.00046479634008064145,-0.00041582277049047713,-0.0002991382108503038,-0.00020741415562878138,4.482619207430788e-05,0.0001568818541998941,0.0002486059094214166,-2.399566930344203e-05,8.489564927247989e-05,0.00017661970449400234,-0.0001078790734365261,1.2129490662508377e-05,0.00010385354588403083,-0.00013208864284225646,-1.0114490096660417e-05,8.160956512486204e-05
2,0.0,0.0,0.0,0.0,-0.0004990802217839948,-0.0002610498484691767,-7.760173802613183e-05,-0.0004281282812957752,-0.00020776309554266256,-2.4314985099617667e-05,-6.049292472016859e-05,0.00016675326345913982,0.00035020137390218473,-0.00031470036408104136,-9.693882273043659e-05,8.650928771260832e-05,-0.0005021192887322867,-0.0002728926833860042,-8.944457294295929e-05,-0.00030599220348727656,-7.546344396271557e-05,0.00010798466648032934,-0.0006520278824786432,-0.00041152172039581996,-0.00022807360995277505
3,0.0,0.0,0.0,0.0,-0.0004077681916903394,-6.657040220069679e-05,0.00020860176346387056,-0.0002315857084682737,0.00010408532809791975,0.0003792574937624871,-0.00043786134422010826,-7.614916097672435e-05,0.00019902300468784302,-0.00030425622361786894,4.150893562019666e-05,0.000316681101284764,-0.00025415122441216646,7.954011508638412e-05,0.0003547122807509515,-0.0005202152474872155,-0.0001825856262970145,9.258653936755287e-05,-0.0003795056090401299,-1.8053706395918537e-05,0.0002571184592686488
4,0.0,0.0,0.0,0.0,-0.0008369425277026047,-0.00035590152182871874,1.0994699057371055e-05,-0.0007389477562197765,-0.00025619091619092315,0.00011070530469516667,-0.0005472635586794281,-0.00010461515595091242,0.0002622810649351774,-0.0006678835358799567,-0.00021312483712646304,0.00015377138375962678,-0.000634087887528723,-0.00016368904291707347,0.00020320717796901635,-0.0005126348013591198,-2.505265846999285e-05,0.00034184356241609697,-0.0006748978445703407,-0.0002314453655141496,0.00013545085537194023
5,0.0,0.0,0.0,0.0,-0.001071647941238592,-0.0005295733648417102,-7.095308873409804e-05,-0.0008772023714138531,-0.0003076141264098268,0.00015100614969778544,-0.0008997668454737795,-0.0003232250592569566,0.0001353952168506556,-0.0006190653524830697,-3.575666810961306e-05,0.00042286360799799916,-0.0006947409255166939,-0.00011441646685423077,0.00034420380925338144,-0.0010479432149405822,-0.0004785157620312963,-1.9895485923684074e-05,-0.0012108026321913476,-0.0006062470585454662,-0.00014762678243785397
6,0.0,0.0,0.0,0.0,-0.0009255930704495003,-0.0002345732373818251,0.00031577109394730963,-0.0011905702598279143,-0.0004906347751061721,5.97095562229627e-05,-0.00104756445799427,-0.0003572198976007206,0.00019312443372841408,-0.0011513422870555819,-0.00045673251423102685,9.36118170981079e-05,-0.0011960837163222174,-0.00048234221495224944,6.800211637688526e-05,-0.0010867931907970118,-0.0003535697767188014,0.00019677455461033334,-0.0012218151892539031,-0.0005743109269090922,-2.3966595579957416e-05
7,0.0,0.0,0.0,0.0,-0.00092010626305144,-8.454206049405771e-05,0.0005575263260565994,-0.0013748113101846727,-0.0005689284191343301,7.313996741632701e-05,-0.0012305251909538282,-0.0003790402748600804,0.0002630281116905767,-0.0012823341973696024,-0.0005051122234161939,0.00013695616313446322,-0.0009591702241345649,-0.00018780872964162956,0.00045425965690902754,-0.0013696999547414535,-0.0005422632412701228,9.980514528053433e-05,-0.0012716265380898282,-0.0005011735239502751,0.00014089486260038202
8,0.0,0.0,0.0,0.0,-0.0014627880458780562,-0.000557810061589797,0.00017598238018238268,-0.0013241041014022746,-0.00043125304065467975,0.0003025394011174999,-0.0012182594732766023,-0.00026777556553008385,0.0004660168762420958,-0.001358682222848611,-0.0004178018017875364,0.00031599063998464323,-0.0016814781555864172,-0.0008101029290438358,-7.631048727165624e-05,-0.0017806941616179922,-0.0008063186407408922,-7.252619896871255e-05,-0.0014420862487075632,-0.0004682734113429995,0.00026551903042918015
9,0.0,0.0,0.0,0.0,-0.001966354306360553,-0.0009239433189705212,-9.842682197681911e-05,-0.0016627449540202476,-0.0005626104660585618,0.0002629060309351403,-0.0013240590468244057,-0.0002410196607043459,0.0005844968362893561,-0.0011907165025671499,-0.0001658980250205208,0.0006596184719731813,-0.0014663278345362985,-0.0003832358151622702,0.00044228068183143184,-0.001442445457066257,-0.00037147078636209555,0.0004540457106316065,-0.0012996266209547329,-0.00033078160511897304,0.000494734891874729
10,0.0,0.0,0.0,0.0,-0.0014067569345979994,-0.00025186879023760445,0.00066537176197762,-0.0013711785908588586,-0.00021083133474927867,0.0007064092174659457,-0.001946741093458376,-0.0008225417190208324,9.469883319439205e-05,-0.001675030893243572,-0.0005740523116662705,0.00034318824054895393,-0.0016060002402803147,-0.0003988441042949968,0.0005183964479202277,-0.001412261652281943,-0.00027476956900464994,0.0006424709832105745,-0.0014470478273273398,-0.00036413107128049535,0.0005531094809347291
11,0.0,0.0,0.0,0.0,-0.0014886617317429781,-0.00015954924563846761,0.0008494153617982793,-0.001588693894755638,-0.0002830724442469131,0.0007258921631898338,-0.0015548560200478615,-0.0002506092152403749,0.000758355392196372,-0.0017027765169180537,-0.0004609601706371415,0.0005480044367996054,-0.0018301407772248353,-0.0006462181714752767,0.00036274643596147016,-0.0018654621753855074,-0.0005338720703479835,0.0004750925370887634,-0.0018977251150792628,-0.0007010211664490806,0.0003079434409876664
12,0.0,0.0,0.0,0.0,-0.0021724275823649043,-0.0007466184125007643,0.0003540702501575051,-0.0015147876907147101,-6.128686835559633e-05,0.0010394017943026732,-0.0017799052550694315,-0.0003971566791083074,0.000703531983549962,-0.0020244931600482733,-0.0005919484591168178,0.0005087402035414516,-0.002191183281984721,-0.0008609492078052838,0.00023973945485298567,-0.0018641605446713765,-0.0004661811151650905,0.0006345075474931789,-0.001976147108592364,-0.0005197747051228868,0.0005809139575353826
13,0.0,0.0,0.0,0.0,-0.001912995110617385,-0.0004171655676277179,0.0007752471502520741,-0.0022332995910090045,-0.0007564925254445594,0.0004359201924352326,-0.0020233175922388952,-0.0005865093329661277,0.0006059033849136643,-0.001411812271310281,1.398958631531385e-05,0.0012064023041951058,-0.0020102012841517213,-0.0005702004950380444,0.0006222122228417476,-0.0021112119088943808,-0.0005870216316390908,0.0006053910862407011,-0.0019248577130655765,-0.0005023965342225548,0.0006900161836572372
14,0.0,0.0,0.0,0.0,-0.0023665714002960745,-0.0007833623182469661,0.0005007744548543481,-0.002077899848763891,-0.00044319918403173573,0.0008409375890695785,-0.0019433081133642407,-0.000320453721644111,0.0009636830514572032,-0.0021723140032682293,-0.000649016963189172,0.0006351198099121423,-0.0024256768827026296,-0.000847306773321389,0.0004368299997799253,-0.002379372939410954,-0.0008114677210333186,0.00047266905206799564,-0.002357744223511044,-0.0006722512058140173,0.0006118855672872969
15,0.0,0.0,0.0,0.0,-0.0022532090064861774,-0.0004791340037861954,0.0008967268245366414,-0.002216663916632576,-0.0005773632860876578,0.000798497542235179,-0.0022177604655138445,-0.00048117149602886725,0.0008946893322939695,-0.0025697453739782507,-0.0009058417965009729,0.0004700190318218639,-0.002293696841169012,-0.0006670881669418321,0.0007087726613810046,-0.002288241387504346,-0.0005842066842986172,0.0007916541440242196,-0.0022005575054558986,-0.0005156538526678434,0.0008602069756549934
16,0.0,0.0,0.0,0.0,-0.0028459065486191436,-0.0008925446491451024,0.0005750402343992569,-0.002282352139532309,-0.00045334704883255166,0.0010142378347118076,-0.0022792784940251338,-0.0004165493687303702,0.001051035514813989,-0.0023868425188259823,-0.0005293998927550281,0.0009381849907893312,-0.002814349766368793,-0.0010499885210734547,0.0004175963624709044,-0.002560615382435128,-0.0008102259023939405,0.0006573589811504188,-0.002780693896283247,-0.0009558767401952885,0.0005117081433490708
17,0.0,0.0,0.0,0.0,-0.0026407216769041143,-0.0007242250310821784,0.0008350839076837032,-0.00288043412325483,-0.0009699186745816706,0.0005893902641842109,-0.002814166140530109,-0.0007734566098771795,0.000785852328888702,-0.002780645428131164,-0.0008225815934429467,0.0007367273453229349,-0.0030681163791930442,-0.001226164927695176,0.0003331440110707057,-0.0025325973547499258,-0.000670424272202306,0.0008888846665635755,-0.0026268795104389822,-0.0007217386527281015,0.0008375702860377801
18,0.0,0.0,0.0,0.0,-0.0029421222495860317,-0.0009444166808151983,0.0007066163131722058,-0.0028739487897500053,-0.0006873940713599368,0.0009636389226274673,-0.003122353130646651,-0.0010375066123059205,0.0006135263816814836,-0.0029560679015499507,-0.0008122052288658006,0.0008388277651216034,-0.0029256588263159478,-0.0009735510149971927,0.0006774819789902113,-0.0026880153405795114,-0.0005085954131802694,0.0011424375808071346,-0.0028857621054444024,-0.0009090706143761616,0.0007419623796112425
19,0.0,0.0,0.0,0.0,-0.00270943814966118,-0.0005366810482294842,0.0012060760009794424,-0.0028419310210694624,-0.0006305494524440085,0.0011122075967649181,-0.003493815067420964,-0.001248796945049314,0.0004939601041596127,-0.0028040024973648293,-0.0007583906680171467,0.00098436638119178,-0.003044543616608444,-0.0008202854503807735,0.0009224715988281531,-0.0032425245744268642,-0.0010027805843274625,0.0007399764648814642,-0.003238948330217505,-0.0009515158010266034,0.0007912412481823231
20,0.0,0.0,0.0,0.0,-0.003058963294168149,-0.000866165773872705,0.0009683153305577439,-0.0029349261541486552,-0.0006855142259430386,0.0011489668784874104,-0.0034990050548693646,-0.001190929140610964,0.000643551963819485,-0.003464574192846728,-0.0010470066305852577,0.0007874744738451912,-0.003288587385480122,-0.0011312954441032573,0.0007031856603271917,-0.0029735758937201253,-0.000777566192888417,0.001056914911542032,-0.003373634194687637,-0.001112451427503327,0.000722029676927122
21,0.0,0.0,0.0,0.0,-0.0035133731918328753,-0.0011797711326674775,0.000746434026984494,-0.003289353197120307,-0.0007726875258705741,0.0011535176337813973,-0.0035819443148730743,-0.0011291001168555732,0.000797105042796398,-0.0033369384477759723,-0.0010699510017150888,0.0008562541579368826,-0.003456509537011796,-0.0009927761092092336,0.0009334290504427378,-0.003583191158025013,-0.001186039300100982,0.0007401658595509893,-0.003396060353444479,-0.0009305323665746241,0.0009956727930773472
22,0.0,0.0,0.0,0.0,-0.0033829362260067012,-0.0009921393411239587,0.0010257898737495352,-0.003719805441930968,-0.0013290923671409986,0.0006888368477324953,-0.0034096744249669,-0.00091521668887752,0.001102712525995974,-0.0034536382980307496,-0.0009236970772696354,0.0010942321376038585,-0.0035500697228628576,-0.0009594720221397937,0.0010584571927337002,-0.0033564872560016145,-0.0009728569646379151,0.0010450722502355788,-0.0037862241623776048,-0.0011451385574685411,0.0008727906574049529
23,0.0,0.0,0.0,0.0,-0.0037629704177851928,-0.001269559638004403,0.0008400936320906138,-0.003238337231384811,-0.0007243428240349428,0.0013853104460600737,-0.003746386140594707,-0.0009859768677690994,0.0011236764023259173,-0.003656111906888059,-0.0009003705691147682,0.0012092827009802483,-0.004095811252126853,-0.0013169164186772058,0.0007927368514178109,-0.003776135785749701,-0.0011463042002811048,0.0009633490698139118,-0.0037454891497970258,-0.0010155740470435242,0.0010940792230514924
24,0.0,0.0,0.0,0.0,-0.0038788765637668885,-0.001233384742816784,0.000967992582499755,-0.0034188050851283996,-0.0006163858902949214,0.0015849914350216175,-0.004117667311597301,-0.0012415693163492258,0.0009598080089673131,-0.0037042645347002906,-0.000982697023920502,0.001218680301396037,-0.003752738380997301,-0.0010976772887799169,0.001103700036536622,-0.0040780160106983435,-0.001327101486927343,0.0008742758383891959,-0.003807778640262159,-0.0009119550559641627,0.0012894222693523763
25,0.0,0.0,0.0,0.0,-0.004533963107570149,-0.001643656961219924,0.0006494444193181372,-0.003970687554162882,-0.000920051040753632,0.0013730503397844293,-0.004440033345279716,-0.0017069170648899596,0.0005861843156481016,-0.003939028797549167,-0.0009843115587217551,0.001308789821816306,-0.004248474845857387,-0.0011937516309210349,0.0010993497496170263,-0.004211257278247559,-0.0012332724918079857,0.0010598288887300755,-0.003969306735817215,-0.001031776405167981,0.0012613249753700801
26,0.0,0.0,0.0,0.0,-0.004344934491209469,-0.0012409439232144567,0.0011438815125451272,-0.004505936810380611,-0.0014037365963096736,0.0009810888394499104,-0.004297340340737932,-0.0011986226253691056,0.0011862028103904784,-0.004131645943959329,-0.0012568431577568285,0.0011279822780027554,-0.0042585251104105635,-0.0011102313198901028,0.001274594115869481,-0.003988045885137626,-0.0011752951399785789,0.001209530295781005,-0.0045019464777046,-0.0013849254920217085,0.0009998999437378754
27,0.0,0.0,0.0,0.0,-0.003890875249263161,-0.0009587605278905655,0.0015177889630905409,-0.0046485741634152734,-0.0015583902445026531,0.0009181592464784531,-0.004008226162881022,-0.001046083351307512,0.0014304661396735943,-0.004384663875222501,-0.0011368369679551752,0.001339712523025931,-0.004454745234818931,-0.0011810285533048926,0.0012955209376762137,-0.0041442603562985274,-0.0010138039933591536,0.0014627454976219526,-0.0045296918962245,-0.0014914593035645321,0.0009850901874165741
28,0.0,0.0,0.0,0.0,-0.004321843741693633,-0.0012995711012935864,0.0012687024449090421,-0.004645321313960683,-0.0014558873602023422,0.0011123861860002863,-0.004248765583509031,-0.001240688007326335,0.0013275855388762935,-0.004317974726387346,-0.0011581944367309682,0.0014100791094716603,-0.004525471587553969,-0.0013139170353719824,0.001254356510830646,-0.004504186317770842,-0.001269036125310874,0.0012992374208917546,-0.004542481418666988,-0.0015004761146425922,0.0010677974315600363
29,0.0,0.0,0.0,0.0,-0.00407430147478654,-0.0007032073986115781,0.001956790202812573,-0.005139466389052119,-0.0016466721935934543,0.001013325407830697,-0.004567074656379759,-0.0010822519659832118,0.0015777456354409394,-0.0047686270143584356,-0.0014172168087007808,0.0012427807927233704,-0.005023167871598736,-0.00150271005784574,0.0011572875435784113,-0.004239037643580762,-0.0011163921118369463,0.001543605489587205,-0.0047859518652412225,-0.0013645115081490024,0.0012954860932751489
30,0.0,0.0,0.0,0.0,-0.004790045690825616,-0.0015346512540930053,0.0012170704025526683,-0.004494439988188742,-0.0012348560634537625,0.001516865593191911,-0.00460168650401619,-0.0013222879139922889,0.0014294337426533847,-0.005143056993331779,-0.0016222712477312576,0.001129450408914416,-0.004500161750723804,-0.0010713973921849533,0.0016803242644607202,-0.004822701277269142,-0.0012471353572021987,0.0015045862994434748,-0.004970130984435655,-0.0016040899687093395,0.001147631687936334
