step_pair,L_xmin,L_xmax,R_xmin,R_xmax,crown_2590_z,wall_L_2590_y,wall_R_2590_y,crown_2608_z,wall_L_2608_y,wall_R_2608_y,crown_2616_z,wall_L_2616_y,wall_R_2616_y,crown_2878_z,wall_L_2878_y,wall_R_2878_y,crown_2896_z,wall_L_2896_y,wall_R_2896_y,crown_2926_z,wall_L_2926_y,wall_R_2926_y,crown_2948_z,wall_L_2948_y,wall_R_2948_y
1,0.0,0.0,0.0,0.0,-0.00040968317365687,-0.0003645901135050446,-0.00033071644589370824,-0.0003331292951564314,-0.0002891581755186656,-0.00025528450790732925,-0.00052118034141566,-0.00047945314974500884,-0.0004455794821336725,-0.00025000635371245293,-0.00020838267942493738,-0.00017450901181360103,0.00013220928206501614,0.00017443261371017862,0.00020830628132151497,9.558616782050512e-05,0.0001365571888132734,0.00017043085642460976,0.00011440820122135366,0.00015502196398311374,0.0001888956315944501
2,0.0,0.0,0.0,0.0,-0.000248407140652547,-0.00016459257429474606,-9.684523907207338e-05,-0.00012811900651038901,-4.2408433153506814e-05,2.533890206916586e-05,-0.0002875950473239437,-0.000201252671630705,-0.00013350533640803236,-4.214051737383023e-05,3.85940510225515e-05,0.00010634138624522418,-0.0004440155328174401,-0.000361763260100866,-0.0002940159248781933,-0.0001386617311837672,-5.7573207514730916e-05,1.017412770794176e-05,-0.00014841351652539403,-6.493400001179497e-05,2.813335210877707e-06
3,0.0,0.0,0.0,0.0,-0.0005403074333822217,-0.00041408963370793267,-0.0003124686308739236,-0.00034543460261603643,-0.00022309883607471816,-0.00012147783324070917,-0.00019134035627098897,-6.720540018397272e-05,3.4415602650036294e-05,-0.00027928470211153794,-0.00015453069563765246,-5.290969280364346e-05,0.00012984267097931426,0.00026057789878871084,0.0003621989016227199,-0.000663270432944036,-0.0005438346644724754,-0.0004422136616384664,5.592186829208378e-05,0.00018667594309385843,0.00028829694592786745
4,0.0,0.0,0.0,0.0,-0.0005306422263391541,-0.00036988283327278083,-0.00023438816282743546,-0.00023713054553533845,-6.771130637861363e-05,6.778336406673172e-05,-5.843930710106569e-05,0.00010666164775927146,0.0002421563182046168,-0.0004185106086532286,-0.00025419713972182163,-0.00011870246927647626,-0.0004641278400779502,-0.00029453426453566594,-0.0001590395940903206,-0.00047184836328320004,-0.0002978688996182858,-0.00016237422917294046,0.0001846219193735446,0.0003569370515678548,0.0004924317220132002
5,0.0,0.0,0.0,0.0,-0.00017089336795353212,4.39515534457263e-05,0.00021331989150240798,-0.00012891947125434565,7.248359570977219e-05,0.00024185193376645387,-0.00027319381803892135,-7.376617871945717e-05,9.56021593372245e-05,-7.481079084956154e-05,0.00013418351915901137,0.000303551857215693,6.829660316546026e-05,0.00026786493609155836,0.00043723327414824,-0.00036200802564420923,-0.00015540875541310078,1.395958264358089e-05,-0.0001823033007895114,4.045460691851786e-05,0.00020982294497519952
6,0.0,0.0,0.0,0.0,-8.676187688395101e-05,0.0001726654786415612,0.0003759074843095792,-0.00028801243472290316,-4.3573373925397134e-05,0.00015966863174262088,-0.00039305073350816365,-0.00014969734022482828,5.354466544318974e-05,-3.0120743977591084e-05,0.0002127554451990145,0.0004159974508670325,-0.0004984060354343487,-0.00022852203645522354,-2.528003078720551e-05,0.0001293632868235816,0.00037701172606597705,0.0005802537317339951,-0.00011312395763312912,0.00015048477468739734,0.00035372678035541533
7,0.0,0.0,0.0,0.0,-5.5779800414816237e-05,0.0002451385079902845,0.00048225418126963883,-0.0004029934620304477,-0.00010859834797679738,0.00012851732530255695,-0.00033871538802862904,-4.492089252335585e-05,0.0001921947807559985,-0.00044775636673452074,-0.00016311167251383373,7.400400076552061e-05,-0.0005182891813858659,-0.00021666862268717306,2.0447050592181285e-05,-0.0006702279494097537,-0.0003687190686402966,-0.00013160339536094227,-0.00028835253716135714,1.4100939151891716e-05,0.0002512166124312461
8,0.0,0.0,0.0,0.0,-0.0005802791718812525,-0.000259651502437266,1.1337838453424654e-05,-0.0002844956629683834,5.273379075082163e-05,0.0003237231316415123,-0.000520221988719461,-0.0001955849491074604,7.540439178323029e-05,-0.0004461037724886073,-0.00010669526195347879,0.0001642940789372119,-0.000717849463723782,-0.0003569959017701647,-8.600656087947401e-05,-0.0004202838768106954,-9.997231652776217e-05,0.00017101702436292854,-0.0006473784976319537,-0.0003137813604126782,-4.2792019521987454e-05
9,0.0,0.0,0.0,0.0,-0.0004271317176583702,-2.983751657752154e-05,0.00027502549192450545,-0.00040691794790325916,-1.0164129430822132e-05,0.00029469887907120486,-0.0007024303482753673,-0.00031130927199173925,-6.446263489712266e-06,-0.00018080305679111272,0.00018776794160791778,0.0004926309501099448,-0.0006143458044762304,-0.00021433922773215667,9.052378076987033e-05,-0.0007309672047331507,-0.00036682728163701353,-6.196427313498652e-05,-0.000465470317229426,-0.00010578238981959819,0.0001990806186824288
10,0.0,0.0,0.0,0.0,-0.0005059589925546078,-0.00010965265059007114,0.0002290840255232922,-0.00048252949314433156,-4.6457421179377906e-05,0.00029227925493398543,-0.0004436868361973429,-6.55305179995906e-06,0.00033218362431340425,-0.0007904745422148714,-0.0003514415182676771,-1.2704842154313806e-05,-0.0005590637236312858,-0.00016016804975114052,0.00017856862636222282,-0.0006180440482067158,-0.0002119024728063702,0.00012683420330699313,-0.00039104776662295115,2.56481591597527e-05,0.000364384835273116
11,0.0,0.0,0.0,0.0,-0.0008399686822152515,-0.0003826145939684327,-1.000425024373297e-05,-0.0005891075690550268,-0.00013121552239296524,0.00024139482133173445,-0.0008506883655378473,-0.00038396290225511297,-1.135255853041328e-05,-0.0009458423472636771,-0.0004606862747220653,-8.807593099736561e-05,-0.0009841889777742465,-0.0005288896000152549,-0.0001562792562905552,-0.0006128900304737349,-0.00013800161050969803,0.00023460873321500165,-0.0003579793168322756,0.00010318964075174992,0.00047579998447644964
12,0.0,0.0,0.0,0.0,-0.0007521831346928357,-0.00026107804275781236,0.0001454059685782237,-0.0009583999409158877,-0.0004634146003288143,-5.6930588992778255e-05,-0.0009753220599206223,-0.00046626131250034086,-5.977730116430479e-05,-0.0002645252880765609,0.00021991451934214607,0.0006263985306781821,-0.000865163432281267,-0.0003576065600688453,4.887745126719073e-05,-0.000847634352728806,-0.00031200628061103515,9.447773072500086e-05,-0.0006630589647158786,-0.00014236759362314528,0.00026411641771289076
13,0.0,0.0,0.0,0.0,-0.0005178675883234481,2.8408172955103964e-06,0.0004431984962428828,-0.0006388982745564099,-6.842567651392054e-05,0.0003719320024334518,-0.0007781466738644343,-0.00025003837708097485,0.00019031930186639754,-0.0014295877775784764,-0.0008501944955117871,-0.0004098368165644146,-0.000736272993349108,-0.00016895369350252278,0.0002714039854448496,-0.0006868475065497587,-0.00013494537185587804,0.00030541230709149435,-0.000753267154072778,-0.00022709203380105074,0.00021326564514632164
14,0.0,0.0,0.0,0.0,-0.0007388817508513046,-0.00012208827041324698,0.0003521430761454617,-0.0010381807973859013,-0.00044458607040721474,2.964527615149397e-05,-0.0008962792249791237,-0.0002735353382908947,0.00020069600826781402,-0.0009743509735166343,-0.00035533393138236966,0.000118897415176339,-0.0006061928717130552,2.3794000053858823e-05,0.0004980253466125675,-0.00044516734935192483,0.00014401478166019803,0.0006182461282189067,-0.000954637422290769,-0.0003291019999423254,0.00014512934661638333
15,0.0,0.0,0.0,0.0,-0.0009312223375720129,-0.00033358029419813253,0.00017452471997191248,-0.0009438088349017313,-0.0002800186359849086,0.00022808637818513646,-0.0005217684471815234,7.60257906723953e-05,0.0005841308048424403,-0.000665001542864076,-5.8110961737464214e-05,0.00044999405243258085,-0.0011300603587339193,-0.0005073520074342949,7.530067357501254e-07,-0.0009920474632725256,-0.00031787843664588764,0.0001902265775241574,-0.0007870303703490739,-0.00015419041038848804,0.00035391460378155696
16,0.0,0.0,0.0,0.0,-0.0011610085572366933,-0.0005040017624197953,3.797691936158608e-05,-0.0005980692632833685,3.772232111305283e-05,0.0005797010028944342,-0.000922318564546332,-0.00023185601594195182,0.00031012266583942957,-0.0007390653494738457,-6.72575819929798e-05,0.0004747210997884016,-0.0011876817847205489,-0.00048782688531023383,5.4151796471147557e-05,-0.0015061629521499133,-0.000807327800414365,-0.00026534911863298366,-0.0009637508854528295,-0.00032420623677064547,0.00021777244501073592
17,0.0,0.0,0.0,0.0,-0.0009288978541431503,-0.00018592726811168765,0.0003899250812810301,-0.0009829706906452666,-0.0002298483880669716,0.0003460039613257461,-0.0012167560709188114,-0.0004682775122276201,0.00010757483716509764,-0.0006217562032522367,6.0271260795864755e-05,0.0006361236101885825,-0.0012172494487520174,-0.0005059835573656057,6.986879202711208e-05,-0.0009397993861394625,-0.0002481270275549696,0.00032772532183774814,-0.0012566862637260823,-0.0005789752569673826,-3.1229075746648776e-06
18,0.0,0.0,0.0,0.0,-0.0008168859569178485,-6.200910233726244e-05,0.0005477169146667915,-0.0009945064305313873,-0.00022262594355151552,0.00038710007345253846,-0.001009446080732055,-0.00024263444886558726,0.0003670915681384667,-0.0006542282534216957,0.00010151306914815011,0.0007112390861522041,-0.0011199461028865332,-0.0003317707121553272,0.00027795530484872675,-0.0007481462629868655,-1.8635750906245035e-05,0.000591090266097809,-0.001159655159539437,-0.0003602070328978657,0.00024951898410618826
19,0.0,0.0,0.0,0.0,-0.0011052767680481126,-0.00025429288143601753,0.0003893068031793728,-0.0009638567011443927,-0.00019166438229636736,0.000451935302319023,-0.001032095347589673,-0.00027452732137784463,0.0003690723632375457,-0.0012538349501466973,-0.0004176236145503257,0.0002259760700650646,-0.0007228386121625368,7.748086740732202e-05,0.0007210805520227123,-0.001163937940814864,-0.00040985612367087335,0.000233743560944517,-0.001349159694020208,-0.0004912866913076715,0.00015231299330771878
20,0.0,0.0,0.0,0.0,-0.0008623713762564863,-1.1625337937708874e-05,0.0006658480142890178,-0.0012393367629199876,-0.0003713463132418826,0.00030612703898484406,-0.0013859928404304379,-0.0005609972129871493,0.0001164761392395773,-0.001351859691554848,-0.000530523804989699,0.0001469495472370277,-0.0012470075390917427,-0.00045091086924661696,0.0002265624829801097,-0.0013045505351184602,-0.00041917052305801857,0.0002583028291687081,-0.001160441999168476,-0.00029084344690431146,0.0003866299053224152
21,0.0,0.0,0.0,0.0,-0.0013237194450932204,-0.00043235357079858663,0.0002789934490394764,-0.0008803424968647157,-3.71997682603816e-05,0.0006741472515776814,-0.0013986709219377285,-0.000535967147779327,0.000175379872058736,-0.0008341137498726831,3.871030120587628e-06,0.0007152180499586506,-0.00112002649573854,-0.0002016852859409896,0.0005096617338970734,-0.0013005977738381376,-0.0004078484178102293,0.00030349860202783375,-0.0009662336104130558,-2.6439343001510667e-05,0.0006849076768365523
22,0.0,0.0,0.0,0.0,-0.0015180401344761464,-0.0005883402423315641,0.00015688044511783523,-0.0014533598216428848,-0.0004809879811439776,0.0002642327063054218,-0.001241604167115576,-0.0002699008445944662,0.0004753198428549332,-0.0012234456481749064,-0.00032194540389700083,0.00042327528355239855,-0.0011424451382368367,-0.000198919408433837,0.0005463012790155624,-0.0010719098319576644,-0.0001568939766024194,0.0005883267108469799,-0.0015951659170863088,-0.0006286145152481926,0.00011660617220120675
23,0.0,0.0,0.0,0.0,-0.0011722446988631132,-0.00023630434999837613,0.0005427900050623596,-0.0014554882298938557,-0.0005227726217937619,0.00025632173326697383,-0.0016621230958678282,-0.0006980468401847908,8.104751487594499e-05,-0.0016372820424422837,-0.0006266893481951419,0.00015240500686559383,-0.0012749311088116504,-0.00033980951861058904,0.0004392848364501467,-0.0015380394848158766,-0.0005724037101896224,0.00020669064487111337,-0.0015722020096652683,-0.0005682082764820047,0.00021088607857873103
24,0.0,0.0,0.0,0.0,-0.0017029800370262917,-0.0006517639941862113,0.00016120402848586078,-0.001623444212250626,-0.0005913549030061209,0.00022161311966595115,-0.0015563057535920473,-0.000578486623762132,0.0002344813989099401,-0.001772151604706407,-0.000716914084964892,9.605393770718005e-05,-0.001508018308383119,-0.0005247359618473586,0.0002882320608247135,-0.0011319405241216479,-0.00014757588389725568,0.0006653921387748164,-0.0017273131621838983,-0.0006565239364217864,0.00015644408625028572
25,0.0,0.0,0.0,0.0,-0.0017014450579213103,-0.0006241838303345938,0.00022265785994881465,-0.0011478151198079183,-0.00010880993922973725,0.0007380317510536712,-0.0012579673558472892,-0.00020998509894269788,0.0006368565913407105,-0.0014335909202898888,-0.00042973770984281525,0.0004171039804405932,-0.001530902491967357,-0.0005203520838167598,0.0003264896064666486,-0.0013423966325050894,-0.00028820120913620735,0.0005586404811472011,-0.0014182030806735254,-0.00032771579767997303,0.0005191258926034353
26,0.0,0.0,0.0,0.0,-0.0012054737769475164,-7.026444652194453e-05,0.0008104509113728002,-0.0016292786324500778,-0.0004838871917091428,0.00039682816618560196,-0.0013775409112407658,-0.0003123017003325428,0.000568413657562202,-0.0015464908883051837,-0.0004600647968233835,0.00042065056107136125,-0.0015966462634366026,-0.00043827646016548507,0.0004424388977292597,-0.00187462630702418,-0.0007626277098939884,0.00011808764800075636,-0.001192103100848451,-9.214033645508926e-05,0.0007885750214396555
27,0.0,0.0,0.0,0.0,-0.0014338595955969628,-0.0003598487473185183,0.0005547402781875628,-0.0015840857707941445,-0.00041279276106946585,0.0005017962644366153,-0.0014301503137676436,-0.0002541389725425518,0.0006604500529635293,-0.0016866607823746668,-0.0005257267386071999,0.00038886228689888114,-0.0016332596308417549,-0.0005032360257674639,0.0004113529997386172,-0.0018309956193354167,-0.0007089581335339684,0.0002056308919721127,-0.0015942865651694896,-0.00046436978810709896,0.00045021923739898217
28,0.0,0.0,0.0,0.0,-0.0016018747346103286,-0.0003576657199577967,0.0005907969731596207,-0.0016380764384095036,-0.00044938929269364934,0.000499073400423768,-0.0014632403293069571,-0.00024441317338741285,0.0007040495197300045,-0.001259638357429927,-1.0081530622546662e-05,0.0009383811624948707,-0.001838475013802136,-0.0006577906926864443,0.00029067200043097303,-0.0012339676445061588,-2.8260001967258174e-06,0.0009456366929206916,-0.001640872362214056,-0.0005054514289327746,0.00044301126418464274
