Mileage,X_local,Y_local,Z_crown
846.0,3416.4911729667238,4971.931843036983,219.25506451612904
847.0,3415.5168401126634,4971.706730866058,219.25851612903227
848.0,3414.5425072583944,4971.481618696036,219.26196774193548
849.0,3413.5681744040658,4971.2565065262725,219.2654193548387
850.0,3412.593841549737,4971.031394356508,219.26887096774195
851.0,3411.6195086954085,4970.806282186744,219.27232258064518
852.0,3410.64517584108,4970.581170016981,219.2757741935484
853.0,3409.6708429867513,4970.356057847216,219.27922580645162
854.0,3408.6965101324226,4970.1309456774525,219.28267741935485
855.0,3407.722177278094,4969.905833507689,219.28612903225806
856.0,3406.7478444237654,4969.680721337923,219.2895806451613
857.0,3405.7735115694372,4969.455609168158,219.29303225806453
858.0,3404.799178715109,4969.2304969983925,219.29648387096776
859.0,3403.824845860781,4969.005384828627,219.29993548387097
860.0,3402.8505130064527,4968.780272658862,219.3033870967742
861.0,3401.876180152124,4968.555160489096,219.30683870967744
862.0,3400.901847297796,4968.330048319331,219.31029032258064
863.0,3399.9275144434678,4968.104936149565,219.31374193548388
864.0,3398.9531815891396,4967.8798239798,219.3171935483871
865.0,3397.978848734811,4967.654711810036,219.32064516129034
866.0,3397.0045158804824,4967.429599640272,219.32409677419355
867.0,3396.0301830261537,4967.204487470508,219.32754838709678
868.0,3395.055850171825,4966.979375300744,219.33100000000002
869.0,3394.0815173174965,4966.75426313098,219.33445161290322
870.0,3393.107184463168,4966.529150961216,219.33790322580646
871.0,3392.1328516088392,4966.3040387914525,219.3413548387097
872.0,3391.1585187545106,4966.078926621688,219.34480645161293
873.0,3390.184185900182,4965.853814451924,219.34825806451613
874.0,3389.2098530458534,4965.62870228216,219.35170967741936
875.0,3388.2355201915248,4965.403590112396,219.3551612903226
876.0,3387.261187337196,4965.1784779426325,219.3586129032258
877.0,3386.2868544828675,4964.953365772868,219.36206451612904
878.0,3385.312521628539,4964.728253603104,219.36551612903227
879.0,3384.3381887742103,4964.503141433341,219.36896774193548
880.0,3383.3638559198816,4964.278029263576,219.3724193548387
881.0,3382.3895230656267,4964.052917093493,219.37587096774195
882.0,3381.4151902115664,4963.827804922568,219.37932258064518
883.0,3380.440857357506,4963.602692751643,219.38277419354839
884.0,3379.4665245034453,4963.377580580718,219.38622580645162
885.0,3378.492191649385,4963.152468409793,219.38967741935485
886.0,3377.5178587953246,4962.927356238868,219.39312903225806
887.0,3376.5435259412643,4962.702244067943,219.3965806451613
888.0,3375.569193087204,4962.477131897018,219.40003225806453
889.0,3374.5948602331437,4962.252019726093,219.40348387096776
890.0,3373.6205273788423,4962.026907556211,219.40693548387097
891.0,3372.6461945245137,4961.801795386447,219.4103870967742
892.0,3371.671861670185,4961.576683216684,219.41383870967744
893.0,3370.6975288158565,4961.351571046919,219.41729032258064
894.0,3369.723195961528,4961.1264588771555,219.42074193548387
895.0,3368.748863107199,4960.901346707392,219.4241935483871
896.0,3367.7745302528706,4960.676234537627,219.42764516129034
897.0,3366.800197398542,4960.451122367864,219.43109677419355
898.0,3365.8258645442133,4960.226010198099,219.43454838709678
899.0,3364.851531689885,4960.000898028334,219.43800000000002
900.0,3363.877198835557,4959.775785858567,219.44145161290322
901.0,3362.902865981229,4959.550673688802,219.44490322580646
902.0,3361.9285331269,4959.3255615190365,219.4483548387097
903.0,3360.954200272572,4959.100449349271,219.45180645161292
904.0,3359.979867418244,4958.875337179506,219.45525806451613
905.0,3359.0055345639157,4958.65022500974,219.45870967741936
906.0,3358.031201709587,4958.425112839975,219.4621612903226
907.0,3357.0568688552585,4958.200000670211,219.4656129032258
908.0,3356.08253600093,4957.974888500447,219.46906451612904
909.0,3355.108203146601,4957.749776330683,219.47251612903227
910.0,3354.1338702922726,4957.524664160919,219.4759677419355
911.0,3353.159537437944,4957.299551991156,219.4794193548387
912.0,3352.1852045836154,4957.074439821391,219.48287096774195
913.0,3351.2108717292867,4956.849327651627,219.48632258064518
914.0,3350.236538874958,4956.624215481864,219.48977419354839
915.0,3349.2622060206295,4956.399103312099,219.49322580645162
916.0,3348.287873166301,4956.173991142336,219.49667741935485
917.0,3347.3135403119722,4955.948878972571,219.50012903225806
918.0,3346.3392074576436,4955.723766802807,219.5035806451613
919.0,3345.364874603315,4955.498654633044,219.50703225806453
920.0,3344.3905417489864,4955.273542463279,219.51048387096776
921.0,3343.4162088946578,4955.048430293516,219.51393548387097
922.0,3342.441876040329,4954.823318123752,219.5173870967742
923.0,3341.467543186107,4954.598205953528,219.52083870967743
924.0,3340.4932103320466,4954.373093782603,219.52429032258064
925.0,3339.5188774779863,4954.147981611678,219.52774193548387
926.0,3338.544544623926,4953.922869440753,219.5311935483871
927.0,3337.5702117698656,4953.697757269828,219.53464516129034
928.0,3336.5958789158053,4953.472645098903,219.53809677419355
929.0,3335.621546061745,4953.247532927977,219.54154838709678
930.0,3334.647213207684,4953.022420757052,219.54500000000002
931.0,3333.672880353619,4952.79730858615,219.54845161290322
932.0,3332.6985474992903,4952.572196416385,219.55190322580646
933.0,3331.724214644962,4952.3470842466195,219.5553548387097
934.0,3330.749881790634,4952.121972076854,219.55880645161292
935.0,3329.7755489363058,4951.896859907089,219.56225806451613
936.0,3328.801216081977,4951.671747737323,219.56570967741936
937.0,3327.826883227649,4951.446635567558,219.5691612903226
938.0,3326.852550373321,4951.221523397792,219.5726129032258
939.0,3325.8782175189926,4950.996411228027,219.57606451612904
940.0,3324.903884664664,4950.771299058262,219.57951612903227
941.0,3323.9295518103354,4950.546186888498,219.5829677419355
942.0,3322.955218956007,4950.321074718734,219.5864193548387
943.0,3321.980886101678,4950.09596254897,219.58987096774194
944.0,3321.0065532473495,4949.870850379206,219.59332258064518
945.0,3320.032220393021,4949.645738209442,219.59677419354838
946.0,3319.0578875386923,4949.420626039679,219.60022580645162
947.0,3318.0835546843637,4949.195513869914,219.60367741935485
948.0,3317.109221830035,4948.97040170015,219.6071290322581
949.0,3316.1348889757064,4948.745289530386,219.6105806451613
950.0,3315.160556121378,4948.520177360622,219.61403225806453
951.0,3314.186223267049,4948.295065190859,219.61748387096776
952.0,3313.2118904127205,4948.069953021094,219.62093548387097
953.0,3312.237557558392,4947.84484085133,219.6243870967742
954.0,3311.2632247040633,4947.619728681567,219.62783870967743
955.0,3310.2888918497347,4947.394616511802,219.63129032258064
956.0,3309.314558995406,4947.169504342039,219.63474193548387
957.0,3308.3402261410774,4946.944392172274,219.6381935483871
958.0,3307.365893286749,4946.7192800025105,219.64164516129034
959.0,3306.39156043242,4946.494167832747,219.64509677419355
960.0,3305.4172275780916,4946.269055662982,219.64854838709678
961.0,3304.442894723763,4946.043943493219,219.65200000000002
962.0,3303.4685618694343,4945.818831323455,219.65545161290322
963.0,3302.4942290151057,4945.5937191536905,219.65890322580645
964.0,3301.519896160777,4945.368606983927,219.6623548387097
965.0,3300.545563306587,4945.143494813562,219.66580645161292
966.0,3299.571230452527,4944.918382642637,219.66925806451613
967.0,3298.5968975984665,4944.693270471712,219.67270967741936
968.0,3297.622564744406,4944.468158300787,219.6761612903226
969.0,3296.648231890346,4944.243046129862,219.6796129032258
970.0,3295.6738990362855,4944.017933958937,219.68306451612904
971.0,3294.699566182225,4943.792821788012,219.68651612903227
972.0,3293.725233328165,4943.567709617087,219.6899677419355
973.0,3292.7509004740664,4943.342597446325,219.6934193548387
974.0,3291.776567619738,4943.11748527656,219.69687096774194
975.0,3290.80223476541,4942.892373106794,219.70032258064518
976.0,3289.827901911082,4942.667260937029,219.70377419354838
977.0,3288.8535690567533,4942.4421487672635,219.70722580645162
978.0,3287.879236202425,4942.217036597498,219.71067741935485
979.0,3286.904903348097,4941.991924427733,219.71412903225809
980.0,3285.9305704937688,4941.766812257967,219.7175806451613
981.0,3284.9562376394406,4941.541700088202,219.72103225806453
982.0,3283.9819047851074,4941.316587918457,219.72448387096776
983.0,3283.007571930773,4941.091475748719,219.72793548387097
984.0,3282.033239076438,4940.866363578981,219.7313870967742
985.0,3281.0589062221034,4940.641251409243,219.73483870967743
986.0,3280.084573367769,4940.416139239504,219.73829032258067
987.0,3279.1102405134343,4940.191027069766,219.74174193548387
988.0,3278.1359076590998,4939.965914900029,219.7451935483871
989.0,3277.161574804765,4939.740802730291,219.74864516129034
990.0,3276.187241950433,4939.515690560543,219.75209677419355
991.0,3275.2129090961043,4939.290578390778,219.75554838709678
992.0,3274.2385762417757,4939.0654662210145,219.75900000000001
993.0,3273.2642433874466,4938.840354051251,219.76245161290322
994.0,3272.289910533118,4938.615241881486,219.76590322580645
995.0,3271.3155776787894,4938.390129711723,219.7693548387097
996.0,3270.341244824461,4938.165017541959,219.77280645161292
997.0,3269.366911970132,4937.9399053721945,219.77625806451613
998.0,3268.392579115804,4937.71479320243,219.77970967741936
999.0,3267.4182462614876,4937.489681032614,219.7831612903226
1000.0,3266.443913407171,4937.264568862796,219.7866129032258
1001.0,3265.4695805528545,4937.03945669298,219.79006451612904
1002.0,3264.495247698538,4936.814344523163,219.79351612903227
1003.0,3263.520914844222,4936.589232353346,219.7969677419355
1004.0,3262.5465819899055,4936.36412018353,219.8004193548387
1005.0,3261.5722491355887,4936.139008013713,219.80387096774194
1006.0,3260.5979162812723,4935.913895843896,219.80732258064518
1007.0,3259.6235834271115,4935.688783673405,219.81077419354838
1008.0,3258.6492505730394,4935.463671502533,219.81422580645162
1009.0,3257.6749177189668,4935.23855933166,219.81767741935485
1010.0,3256.700584864894,4935.013447160788,219.82112903225809
1011.0,3255.7262520108216,4934.788334989916,219.8245806451613
1012.0,3254.751919156749,4934.563222819043,219.82803225806452
1013.0,3253.7775863026764,4934.338110648171,219.83148387096776
1014.0,3252.8032534486038,4934.112998477299,219.83493548387096
1015.0,3251.8289205944643,4933.8878863067175,219.8383870967742
1016.0,3250.8545877401357,4933.662774136954,219.84183870967743
1017.0,3249.880254885807,4933.43766196719,219.84529032258067
1018.0,3248.9059220314784,4933.212549797426,219.84874193548387
1019.0,3247.93158917715,4932.987437627662,219.8521935483871
1020.0,3246.957256322821,4932.7623254578975,219.85564516129034
1021.0,3245.9829234684926,4932.537213288134,219.85909677419355
1022.0,3245.008590614164,4932.31210111837,219.86254838709678
1023.0,3244.0342577598353,4932.086988948606,219.866
1024.0,3243.0599249055067,4931.861876778841,219.86945161290325
1025.0,3242.0855920511785,4931.636764609075,219.87290322580645
1026.0,3241.1112591968504,4931.411652439309,219.8763548387097
1027.0,3240.136926342522,4931.186540269544,219.87980645161292
1028.0,3239.1625934881936,4930.9614280997785,219.88325806451613
1029.0,3238.1882606338654,4930.736315930013,219.88670967741936
1030.0,3237.2139277795372,4930.511203760248,219.8901612903226
1031.0,3236.239594925209,4930.286091590482,219.8936129032258
1032.0,3235.265262070887,4930.06097942069,219.89706451612903
1033.0,3234.29092921657,4929.835867250874,219.90051612903227
1034.0,3233.3165963622537,4929.6107550810575,219.9039677419355
1035.0,3232.3422635079373,4929.38564291124,219.9074193548387
1036.0,3231.367930653621,4929.160530741424,219.91087096774194
1037.0,3230.3935977993046,4928.9354185716065,219.91432258064518
1038.0,3229.4192649449883,4928.71030640179,219.91777419354838
1039.0,3228.4449320906715,4928.485194231974,219.92122580645162
1040.0,3227.470599236354,4928.260082062164,219.92467741935485
1041.0,3226.496266382025,4928.0349698924,219.92812903225808
1042.0,3225.5219335276965,4927.809857722636,219.9315806451613
1043.0,3224.547600673368,4927.584745552872,219.93503225806452
1044.0,3223.5732678190393,4927.359633383108,219.93848387096776
1045.0,3222.5989349647107,4927.134521213344,219.94193548387096
1046.0,3221.624602110382,4926.90940904358,219.9453870967742
1047.0,3220.6502692560534,4926.684296873816,219.94883870967743
1048.0,3219.675936401725,4926.459184704052,219.95229032258067
1049.0,3218.701603547591,4926.234072533446,219.95574193548387
1050.0,3217.727270693518,4926.008960362574,219.9591935483871
1051.0,3216.7529378394456,4925.7838481917015,219.96264516129034
1052.0,3215.778604985373,4925.558736020829,219.96609677419355
1053.0,3214.8042721313004,4925.333623849957,219.96954838709678
1054.0,3213.829939277228,4925.108511679085,219.973
1055.0,3212.855606423155,4924.883399508212,219.97645161290325
1056.0,3211.8812735690826,4924.65828733734,219.97990322580645
1057.0,3210.9069407149123,4924.433175166892,219.9833548387097
1058.0,3209.9326078605836,4924.208062997127,219.98680645161292
1059.0,3208.9582750062555,4923.9829508273615,219.99025806451613
1060.0,3207.9839421519273,4923.757838657596,219.99370967741936
1061.0,3207.009609297599,4923.532726487831,219.9971612903226
1062.0,3206.0352764432705,4923.307614318065,220.00061290322583
1063.0,3205.0609435889423,4923.0825021483,220.00406451612903
1064.0,3204.086610734614,4922.857389978534,220.00751612903227
1065.0,3203.112277880286,4922.632277808768,220.0109677419355
1066.0,3202.1379450259697,4922.4071656389515,220.0144193548387
1067.0,3201.1636121716533,4922.182053469134,220.01787096774194
1068.0,3200.1892793173365,4921.956941299318,220.02132258064518
1069.0,3199.21494646302,4921.731829129501,220.02477419354838
1070.0,3198.240613608704,4921.506716959684,220.02822580645162
1071.0,3197.2662807543875,4921.281604789868,220.03167741935485
1072.0,3196.291947900071,4921.05649262005,220.03512903225808
1073.0,3195.317615045755,4920.831380450234,220.0385806451613
1074.0,3194.3432821914303,4920.60626828045,220.04203225806452
1075.0,3193.3689493371016,4920.381156110687,220.04548387096776
1076.0,3192.394616482773,4920.156043940923,220.04893548387096
1077.0,3191.4202836284444,4919.930931771159,220.0523870967742
1078.0,3190.4459507741158,4919.705819601395,220.05583870967743
1079.0,3189.4716179197876,4919.48070743163,220.05929032258067
1080.0,3188.497285065459,4919.255595261867,220.06274193548387
1081.0,3187.5229522111304,4919.030483092103,220.0661935483871
1082.0,3186.548619356867,4918.805370922054,220.06964516129034
1083.0,3185.5742865027946,4918.580258751182,220.07309677419354
1084.0,3184.599953648722,4918.355146580309,220.07654838709678
1085.0,3183.6256207946494,4918.130034409437,220.08
1086.0,3182.6512879405773,4917.904922238565,220.08345161290325
1087.0,3181.6769550865047,4917.679810067692,220.08690322580645
1088.0,3180.702622232432,4917.45469789682,220.0903548387097
1089.0,3179.7282893783595,4917.229585725948,220.09380645161292
1090.0,3178.753956524287,4917.0044735550755,220.09725806451613
1091.0,3177.7796236699887,4916.77936138518,220.10070967741936
1092.0,3176.80529081566,4916.554249215416,220.1041612903226
1093.0,3175.8309579613315,4916.329137045652,220.10761290322583
1094.0,3174.856625107003,4916.104024875888,220.11106451612903
1095.0,3173.8822922526742,4915.878912706124,220.11451612903227
1096.0,3172.9079593983456,4915.65380053636,220.1179677419355
1097.0,3171.933626544017,4915.428688366596,220.1214193548387
1098.0,3170.9592936896884,4915.203576196832,220.12487096774194
1099.0,3169.984960835366,4914.978464027041,220.12832258064518
1100.0,3169.01062798105,4914.753351857223,220.1317741935484
1101.0,3168.036295126734,4914.5282396874045,220.13522580645161
1102.0,3167.061962272418,4914.303127517586,220.13867741935485
1103.0,3166.0876294181016,4914.078015347767,220.14212903225808
1104.0,3165.1132965637858,4913.852903177949,220.1455806451613
1105.0,3164.13896370947,4913.627791008131,220.14903225806452
1106.0,3163.1646308551535,4913.402678838313,220.15248387096776
1107.0,3162.190298000836,4913.177566668502,220.15593548387096
1108.0,3161.215965146507,4912.952454498738,220.1593870967742
1109.0,3160.2416322921786,4912.7273423289735,220.16283870967743
1110.0,3159.26729943785,4912.50223015921,220.16629032258066
1111.0,3158.2929665835213,4912.277117989445,220.16974193548387
1112.0,3157.3186337291927,4912.052005819682,220.1731935483871
1113.0,3156.344300874864,4911.826893649918,220.17664516129034
1114.0,3155.3699680205355,4911.6017814801535,220.18009677419354
1115.0,3154.395635166207,4911.37666931039,220.18354838709678
1116.0,3153.421302311878,4911.151557140626,220.187
1117.0,3152.4469694575496,4910.926444970862,220.19045161290325
1118.0,3151.472636603221,4910.701332801098,220.19390322580645
1119.0,3150.4983037488923,4910.476220631334,220.19735483870969
1120.0,3149.5239708945637,4910.25110846157,220.20080645161292
1121.0,3148.549638040235,4910.025996291806,220.20425806451613
1122.0,3147.5753051859065,4909.800884122042,220.20770967741936
1123.0,3146.600972331578,4909.575771952278,220.2111612903226
1124.0,3145.626639477346,4909.350659782095,220.21461290322583
1125.0,3144.6523066232735,4909.125547611223,220.21806451612903
1126.0,3143.6779737692013,4908.9004354403505,220.22151612903227
1127.0,3142.7036409151287,4908.675323269478,220.2249677419355
1128.0,3141.729308061056,4908.450211098606,220.2284193548387
1129.0,3140.7549752069835,4908.225098927734,220.23187096774194
1130.0,3139.780642352911,4907.999986756861,220.23532258064517
1131.0,3138.8063094988383,4907.774874585989,220.2387741935484
1132.0,3137.8319766447653,4907.5497624151185,220.24222580645161
1133.0,3136.857643790449,4907.3246502453,220.24567741935485
1134.0,3135.883310936133,4907.099538075482,220.24912903225808
1135.0,3134.908978081817,4906.874425905664,220.2525806451613
1136.0,3133.934645227501,4906.649313735846,220.25603225806452
1137.0,3132.960312373185,4906.4242015660275,220.25948387096776
1138.0,3131.9859795188686,4906.199089396209,220.262935483871
1139.0,3131.0116466645527,4905.973977226391,220.2663870967742
1140.0,3130.037313810237,4905.748865056573,220.26983870967743
1141.0,3129.0629809559127,4905.523752886788,220.27329032258066
1142.0,3128.088648101584,4905.298640717025,220.27674193548387
1143.0,3127.1143152472555,4905.07352854726,220.2801935483871
1144.0,3126.139982392927,4904.8484163774965,220.28364516129034
1145.0,3125.1656495385982,4904.623304207733,220.28709677419354
1146.0,3124.1913166842696,4904.398192037968,220.29054838709678
1147.0,3123.216983829941,4904.173079868205,220.294
1148.0,3122.2426509756124,4903.947967698441,220.29745161290325
1149.0,3121.2683181212838,4903.7228555286765,220.30090322580645
1150.0,3120.293985266955,4903.497743358913,220.30435483870968
1151.0,3119.3196524126265,4903.272631189149,220.30780645161292
1152.0,3118.345319558298,4903.047519019385,220.31125806451612
1153.0,3117.3709867039693,4902.822406849621,220.31470967741936
1154.0,3116.3966538496406,4902.5972946798565,220.3181612903226
1155.0,3115.422320995312,4902.372182510093,220.32161290322583
1156.0,3114.4479881409834,4902.147070340329,220.32506451612903
1157.0,3113.473655286655,4901.921958170565,220.32851612903227
1158.0,3112.499322432326,4901.696846000801,220.3319677419355
1159.0,3111.5249895779975,4901.471733831037,220.3354193548387
1160.0,3110.550656723669,4901.246621661273,220.33887096774194
1161.0,3109.5763238693403,4901.021509491509,220.34232258064517
1162.0,3108.6019910150117,4900.796397321745,220.3457741935484
1163.0,3107.627658160683,4900.571285151981,220.3492258064516
1164.0,3106.6533253063544,4900.3461729822175,220.35267741935485
1165.0,3105.678992452026,4900.121060812453,220.35612903225808
1166.0,3104.7046595978313,4899.89594864211,220.3595806451613
1167.0,3103.730326743771,4899.670836471184,220.36303225806452
1168.0,3102.7559938897107,4899.445724300259,220.36648387096776
1169.0,3101.7816610356504,4899.220612129334,220.369935483871
1170.0,3100.80732818159,4898.995499958409,220.3733870967742
1171.0,3099.8329953275293,4898.770387787484,220.37683870967743
1172.0,3098.858662473469,4898.545275616559,220.38029032258066
1173.0,3097.8843296194086,4898.320163445634,220.38374193548387
1174.0,3096.909996765315,4898.095051274852,220.3871935483871
1175.0,3095.935663910987,4897.869939105087,220.39064516129034
1176.0,3094.9613310566588,4897.644826935321,220.39409677419357
1177.0,3093.9869982023306,4897.419714765556,220.39754838709678
1178.0,3093.012665348002,4897.19460259579,220.401
1179.0,3092.038332493674,4896.969490426024,220.40445161290324
1180.0,3091.0639996393456,4896.744378256259,220.40790322580645
1181.0,3090.0896667850175,4896.519266086493,220.41135483870968
1182.0,3089.1153339306893,4896.294153916728,220.41480645161292
1183.0,3088.1410010763607,4896.069041746964,220.41825806451612
1184.0,3087.166668222032,4895.8439295772,220.42170967741936
1185.0,3086.1923353677034,4895.618817407436,220.4251612903226
1186.0,3085.218002513375,4895.393705237671,220.42861290322583
1187.0,3084.243669659046,4895.168593067908,220.43206451612903
1188.0,3083.2693368047176,4894.943480898144,220.43551612903227
1189.0,3082.295003950389,4894.71836872838,220.4389677419355
1190.0,3081.3206710960603,4894.493256558616,220.4424193548387
1191.0,3080.3463382417317,4894.268144388852,220.44587096774194
1192.0,3079.372005387403,4894.043032219088,220.44932258064517
1193.0,3078.3976725330745,4893.817920049324,220.4527741935484
1194.0,3077.423339678746,4893.59280787956,220.4562258064516
1195.0,3076.449006824417,4893.367695709796,220.45967741935485
1196.0,3075.4746739700886,4893.142583540032,220.46312903225808
1197.0,3074.50034111576,4892.917471370268,220.4665806451613
1198.0,3073.5260082614313,4892.692359200504,220.47003225806452
1199.0,3072.5516754071027,4892.4672470307405,220.47348387096775
1200.0,3071.577342552774,4892.242134860976,220.476935483871
1201.0,3070.6030096984455,4892.017022691212,220.4803870967742
1202.0,3069.628676844117,4891.791910521449,220.48383870967743
1203.0,3068.6543439897882,4891.566798351684,220.48729032258066
1204.0,3067.6800111354596,4891.3416861819205,220.49074193548387
1205.0,3066.705678281131,4891.116574012156,220.4941935483871
1206.0,3065.7313454268024,4890.891461842392,220.49764516129034
1207.0,3064.7570125724737,4890.666349672629,220.50109677419357
1208.0,3063.7826797183116,4890.441237502144,220.50454838709678
1209.0,3062.8083468642512,4890.216125331219,220.508
1210.0,3061.834014010191,4889.991013160294,220.51145161290324
1211.0,3060.8596811561306,4889.765900989369,220.51490322580645
1212.0,3059.8853483020703,4889.540788818444,220.51835483870968
1213.0,3058.91101544801,4889.315676647519,220.52180645161292
1214.0,3057.9366825939496,4889.0905644765935,220.52525806451615
1215.0,3056.9623497398893,4888.865452305668,220.52870967741936
1216.0,3055.988016885763,4888.640340135027,220.5321612903226
1217.0,3055.013684031435,4888.415227965262,220.53561290322583
1218.0,3054.0393511771067,4888.190115795496,220.53906451612903
1219.0,3053.0650183227785,4887.965003625731,220.54251612903226
1220.0,3052.09068546845,4887.739891455965,220.5459677419355
1221.0,3051.1163526141218,4887.5147792862,220.5494193548387
1222.0,3050.1420197597936,4887.289667116434,220.55287096774194
1223.0,3049.1676869054654,4887.064554946668,220.55632258064517
1224.0,3048.193354051137,4886.839442776903,220.5597741935484
1225.0,3047.2190211968086,4886.614330607139,220.5632258064516
1226.0,3046.24468834248,4886.389218437374,220.56667741935485
1227.0,3045.2703554881514,4886.164106267611,220.57012903225808
1228.0,3044.2960226338228,4885.938994097847,220.5735806451613
1229.0,3043.321689779494,4885.713881928083,220.57703225806452
1230.0,3042.3473569251655,4885.488769758319,220.58048387096775
1231.0,3041.373024070837,4885.263657588555,220.583935483871
1232.0,3040.3986912165083,4885.038545418791,220.5873870967742
1233.0,3039.4243583621796,4884.813433249027,220.59083870967743
1234.0,3038.450025507851,4884.588321079264,220.59429032258066
1235.0,3037.4756926535224,4884.363208909499,220.59774193548387
1236.0,3036.501359799194,4884.138096739735,220.6011935483871
1237.0,3035.527026944865,4883.912984569971,220.60464516129034
1238.0,3034.5526940905365,4883.687872400207,220.60809677419357
1239.0,3033.578361236208,4883.462760230444,220.61154838709678
1240.0,3032.6040283818793,4883.237648060679,220.61499648447582
1241.0,3031.6296955275507,4883.012535890915,220.6184375
1242.0,3030.655362673222,4882.787423721152,220.62187500000002
1243.0,3029.6810298188934,4882.562311551387,220.6253125
1244.0,3028.706696964565,4882.337199381624,220.62875
1245.0,3027.732364110236,4882.11208721186,220.63218750000001
1246.0,3026.7580312559076,4881.886975042095,220.635625
1247.0,3025.783698401579,4881.661862872332,220.63906250000002
1248.0,3024.8093655472503,4881.436750702567,220.6425
1249.0,3023.8350326929217,4881.211638532804,220.6459375
1250.0,3022.8606998387922,4880.986526362177,220.64937500000002
1251.0,3021.8863669847324,4880.761414191251,220.6528125
1252.0,3020.9120341306725,4880.536302020324,220.65625
1253.0,3019.9377012766126,4880.311189849397,220.65968750000002
1254.0,3018.9633684225523,4880.08607767847,220.663125
1255.0,3017.9890355684925,4879.860965507544,220.6665625
1256.0,3017.0147027144326,4879.635853336617,220.67000000000002
1257.0,3016.0403698603723,4879.4107411656905,220.6734375
1258.0,3015.066037006212,4879.185628995199,220.676875
1259.0,3014.0917041518774,4878.960516825461,220.6803125
1260.0,3013.117371297543,4878.735404655723,220.68375
1261.0,3012.143038443208,4878.510292485985,220.68718750000002
1262.0,3011.1687055888733,4878.285180316247,220.690625
1263.0,3010.194372734539,4878.060068146509,220.6940625
1264.0,3009.2200398802042,4877.834955976771,220.69750000000002
1265.0,3008.2457070258697,4877.609843807033,220.7009375
1266.0,3007.271374171535,4877.384731637295,220.704375
1267.0,3006.2970413172065,4877.159619467531,220.70781250000002
1268.0,3005.322708462878,4876.934507297767,220.71125
1269.0,3004.3483756085493,4876.709395128003,220.7146875
1270.0,3003.3740427542207,4876.484282958239,220.71812500000001
1271.0,3002.399709899892,4876.259170788475,220.7215625
1272.0,3001.4253770455634,4876.034058618711,220.72500000000002
1273.0,3000.451044191235,4875.808946448948,220.7284375
1274.0,2999.476711336906,4875.583834279183,220.731875
1275.0,2998.5023784825776,4875.358722109419,220.73531250000002
1276.0,2997.528045628249,4875.133609939656,220.73875
1277.0,2996.5537127739203,4874.908497769891,220.7421875
1278.0,2995.5793799195917,4874.683385600128,220.74562500000002
1279.0,2994.605047065263,4874.458273430363,220.7490625
1280.0,2993.6307142109345,4874.233161260599,220.7525
1281.0,2992.656381356606,4874.008049090836,220.75593750000002
1282.0,2991.682048502277,4873.782936921071,220.759375
1283.0,2990.7077156479486,4873.557824751308,220.7628125
1284.0,2989.73338279362,4873.332712581544,220.76625
1285.0,2988.7590499392913,4873.1076004117795,220.7696875
1286.0,2987.7847170849627,4872.882488242016,220.77312500000002
1287.0,2986.810384230634,4872.657376072252,220.7765625
1288.0,2985.8360513763055,4872.432263902488,220.78
1289.0,2984.861718521977,4872.207151732724,220.78343750000002
1290.0,2983.8873856676482,4871.9820395629595,220.786875
1291.0,2982.9130528133196,4871.756927393196,220.7903125
1292.0,2981.9387199592225,4871.53181522243,220.79375000000002
1293.0,2980.964387105162,4871.306703051505,220.7971875
1294.0,2979.990054251102,4871.08159088058,220.800625
1295.0,2979.0157213970415,4870.856478709654,220.80406250000001
1296.0,2978.041388542981,4870.631366538729,220.8075
1297.0,2977.067055688921,4870.406254367804,220.8109375
1298.0,2976.0927228348605,4870.181142196879,220.814375
1299.0,2975.1183899808,4869.956030025954,220.8178125
1300.0,2974.144057126609,4869.730917855594,220.82125000000002
1301.0,2973.1697242722807,4869.505805685829,220.8246875
1302.0,2972.1953914179526,4869.280693516063,220.828125
1303.0,2971.2210585636244,4869.055581346298,220.83156250000002
1304.0,2970.246725709296,4868.8304691765325,220.835
1305.0,2969.2723928549676,4868.605357006766,220.8384375
1306.0,2968.2980600006395,4868.380244837001,220.84187500000002
1307.0,2967.3237271463113,4868.155132667235,220.8453125
1308.0,2966.3493942919827,4867.930020497471,220.84875
1309.0,2965.375061437654,4867.704908327706,220.8521875
1310.0,2964.4007285833254,4867.4797961579425,220.855625
1311.0,2963.426395728997,4867.254683988178,220.85906250000002
1312.0,2962.4520628746686,4867.029571818414,220.8625
1313.0,2961.47773002034,4866.804459648651,220.8659375
1314.0,2960.5033971660114,4866.579347478886,220.86937500000002
1315.0,2959.5290643116828,4866.3542353091225,220.8728125
1316.0,2958.554731457354,4866.129123139359,220.87625
1317.0,2957.5803986030255,4865.904010969594,220.87968750000002
1318.0,2956.606065748697,4865.678898799831,220.883125
1319.0,2955.6317328943683,4865.453786630067,220.8865625
1320.0,2954.6574000400396,4865.2286744603025,220.89000000000001
1321.0,2953.683067185711,4865.003562290539,220.8934375
1322.0,2952.7087343313824,4864.778450120774,220.896875
1323.0,2951.734401477054,4864.553337951011,220.9003125
1324.0,2950.760068622725,4864.328225781247,220.90375
1325.0,2949.7857357683965,4864.1031136114825,220.90718750000002
1326.0,2948.811402914068,4863.878001441719,220.910625
1327.0,2947.8370700597393,4863.652889271955,220.9140625
1328.0,2946.8627372054107,4863.427777102191,220.91750000000002
