Mileage,excavation_distance_m,X_local,Y_local,Z_crown,Z_topography,overburden_m,formation_nearest,formation_used
880.0,880.0052419976545,3383.3638559198816,4964.278029263576,219.3724193548387,448.9753723144531,229.6029529596144,Interbedded_ST,Interbedded_ST
881.0,881.0052479544526,3382.3895230656267,4964.052917093493,219.37587096774195,448.55029296875,229.17442200100805,Interbedded_ST,Interbedded_ST
882.0,882.0052539112506,3381.4151902115664,4963.827804922568,219.3793225806452,448.1252136230469,228.74589104240167,Interbedded_ST,Interbedded_ST
883.0,883.0052598680487,3380.440857357506,4963.602692751643,219.3827741935484,447.70013427734375,228.3173600837953,Interbedded_ST,Interbedded_ST
884.0,884.0052658248472,3379.4665245034453,4963.377580580718,219.3862258064516,447.2750854492188,227.8888596427672,Interbedded_ST,Interbedded_ST
885.0,885.0052717816453,3378.492191649385,4963.152468409793,219.38967741935485,446.8500061035156,227.4603286841608,Interbedded_ST,Interbedded_ST
886.0,886.0052777384434,3377.5178587953246,4962.927356238868,219.3931290322581,446.4249267578125,227.0317977255544,Interbedded_ST,Interbedded_ST
887.0,887.0052836952415,3376.5435259412643,4962.702244067943,219.3965806451613,445.9998474121094,226.60326676694808,Interbedded_ST,Interbedded_ST
888.0,888.0052896520396,3375.569193087204,4962.477131897018,219.40003225806453,445.5747680664063,226.1747358083417,Interbedded_ST,Interbedded_ST
889.0,889.0052956088372,3374.594860233144,4962.252019726093,219.40348387096776,445.1496887207031,225.74620484973536,Interbedded_ST,Interbedded_ST
890.0,890.0053015656357,3373.6205273788423,4962.026907556211,219.40693548387097,444.724609375,225.31767389112903,Interbedded_ST,Interbedded_ST
891.0,891.0053075224337,3372.6461945245137,4961.801795386447,219.4103870967742,444.37548828125,224.9651011844758,Interbedded_ST,Interbedded_ST
892.0,892.0053134792316,3371.671861670185,4961.576683216684,219.41383870967744,444.2897338867188,224.8758951770413,Interbedded_ST,Interbedded_ST
893.0,893.0053194360298,3370.6975288158565,4961.351571046919,219.41729032258064,444.2039489746094,224.7866586520288,Interbedded_ST,Interbedded_ST
894.0,894.0053253928277,3369.723195961528,4961.126458877156,219.42074193548387,444.1181945800781,224.69745264459425,Interbedded_ST,Interbedded_ST
895.0,895.0053313496259,3368.748863107199,4960.901346707392,219.4241935483871,444.0324096679688,224.60821611958164,Interbedded_ST,Interbedded_ST
896.0,896.005337306424,3367.7745302528706,4960.676234537627,219.4276451612904,443.9466552734375,224.5190101121472,Interbedded_ST,Interbedded_ST
897.0,897.005343263222,3366.800197398542,4960.451122367864,219.43109677419355,443.8609008789063,224.4298041047127,Interbedded_ST,Interbedded_ST
898.0,898.0053492200202,3365.8258645442133,4960.226010198099,219.4345483870968,443.7751159667969,224.3405675797001,Interbedded_ST,Interbedded_ST
899.0,899.0053551768182,3364.851531689885,4960.000898028334,219.438,443.6893615722656,224.25136157226564,Interbedded_ST,Interbedded_ST
900.0,900.0053611336164,3363.877198835557,4959.775785858567,219.4414516129032,443.60357666015625,224.16212504725303,Interbedded_ST,Interbedded_ST
901.0,901.0053670904144,3362.902865981229,4959.550673688802,219.44490322580648,443.5544128417969,224.1095096159904,Interbedded_ST,Interbedded_ST
902.0,902.0053730472129,3361.9285331269,4959.3255615190365,219.4483548387097,443.9458923339844,224.49753749527468,Interbedded_ST,Interbedded_ST
903.0,903.0053790040108,3360.954200272572,4959.100449349271,219.45180645161287,444.33734130859375,224.88553485698088,Interbedded_ST,Interbedded_ST
904.0,904.0053849608088,3359.979867418244,4958.875337179506,219.45525806451613,444.7288208007813,225.27356273626512,Interbedded_ST,Interbedded_ST
905.0,905.0053909176062,3359.005534563916,4958.65022500974,219.45870967741936,445.1202697753906,225.6615600979713,Interbedded_ST,Interbedded_ST
906.0,906.005396874405,3358.031201709587,4958.425112839975,219.4621612903226,445.5117492675781,226.0495879772556,Interbedded_ST,Interbedded_ST
907.0,907.005402831203,3357.0568688552585,4958.200000670211,219.4656129032258,445.9031982421875,226.4375853389617,Interbedded_ST,Interbedded_ST
908.0,908.005408788001,3356.08253600093,4957.974888500447,219.46906451612904,446.294677734375,226.825613218246,Interbedded_ST,Interbedded_ST
909.0,909.0054147447992,3355.108203146601,4957.749776330683,219.47251612903227,446.6861267089844,227.2136105799521,Interbedded_ST,Interbedded_ST
910.0,910.0054207015972,3354.1338702922726,4957.524664160919,219.4759677419355,447.0776062011719,227.6016384592364,Interbedded_ST,Interbedded_ST
911.0,911.0054266583952,3353.159537437944,4957.299551991156,219.4794193548387,447.4690551757813,227.9896358209425,Interbedded_ST,Interbedded_ST
912.0,912.0054326151928,3352.185204583616,4957.074439821391,219.482870967742,447.7165832519531,228.23371228421115,Interbedded_ST,Interbedded_ST
913.0,913.0054385719912,3351.2108717292867,4956.849327651627,219.4863225806452,447.86566162109375,228.3793390404485,Interbedded_ST,Interbedded_ST
914.0,914.0054445287892,3350.236538874958,4956.624215481864,219.4897741935484,448.0147705078125,228.5249963142641,Interbedded_ST,Interbedded_ST
915.0,915.005450485588,3349.262206020629,4956.399103312099,219.4932258064516,448.1638793945313,228.6706535880797,Interbedded_ST,Interbedded_ST
916.0,916.0054564423854,3348.287873166301,4956.173991142336,219.49667741935485,448.3129577636719,228.81628034431705,Interbedded_ST,Interbedded_ST
917.0,917.005462399184,3347.313540311972,4955.948878972571,219.5001290322581,448.4620666503906,228.9619376181325,Interbedded_ST,Interbedded_ST
918.0,918.0054683559812,3346.339207457644,4955.723766802807,219.5035806451613,448.70458984375,229.2010091985887,Interbedded_ST,Interbedded_ST
919.0,919.0054743127796,3345.364874603315,4955.498654633044,219.50703225806453,449.1519775390625,229.644945280998,Interbedded_ST,Interbedded_ST
920.0,920.0054802695778,3344.3905417489864,4955.273542463279,219.51048387096776,449.5993347167969,230.0888508458291,Interbedded_ST,Interbedded_ST
921.0,921.0054862263758,3343.4162088946578,4955.048430293516,219.51393548387097,450.0466918945313,230.53275641066028,Interbedded_ST,Interbedded_ST
922.0,922.0054921831736,3342.441876040329,4954.823318123752,219.5173870967742,450.4940490722656,230.97666197549145,Interbedded_ST,Interbedded_ST
923.0,923.0054981399716,3341.467543186107,4954.598205953528,219.52083870967743,450.9414367675781,231.4205980579007,Interbedded_ST,Interbedded_ST
924.0,924.0055040967698,3340.4932103320466,4954.373093782603,219.52429032258064,451.3887939453125,231.86450362273183,Interbedded_ST,Interbedded_ST
925.0,925.0055100535678,3339.5188774779863,4954.147981611678,219.52774193548387,451.8361511230469,232.308409187563,Interbedded_ST,Interbedded_ST
926.0,926.005516010366,3338.544544623926,4953.922869440753,219.5311935483871,452.2835083007813,232.7523147523941,Interbedded_ST,Interbedded_ST
927.0,927.005521967164,3337.5702117698656,4953.697757269828,219.5346451612904,452.73089599609375,233.1962508348033,Interbedded_ST,Interbedded_ST
928.0,928.005527923962,3336.5958789158053,4953.472645098903,219.53809677419355,453.1782531738281,233.6401563996345,Interbedded_ST,Interbedded_ST
929.0,929.0055338807604,3335.621546061745,4953.247532927977,219.5415483870968,453.6256103515625,234.0840619644657,Interbedded_ST,Interbedded_ST
930.0,930.0055398375588,3334.647213207684,4953.022420757052,219.545,454.0729675292969,234.5279675292969,Interbedded_ST,Interbedded_ST
931.0,931.0055457943564,3333.672880353619,4952.79730858615,219.5484516129032,454.5203552246094,234.97190361170613,Interbedded_ST,Interbedded_ST
932.0,932.0055517511548,3332.6985474992903,4952.572196416385,219.55190322580648,454.96771240234375,235.41580917653727,Interbedded_ST,Interbedded_ST
933.0,933.0055577079526,3331.724214644962,4952.34708424662,219.5553548387097,454.9011535644531,235.34579872574344,Interbedded_ST,Interbedded_ST
934.0,934.0055636647508,3330.749881790634,4952.121972076854,219.55880645161287,454.8153076171875,235.25650116557463,Interbedded_ST,Interbedded_ST
935.0,935.0055696215488,3329.7755489363058,4951.896859907089,219.56225806451613,454.7294616699219,235.1672036054057,Interbedded_ST,Interbedded_ST
936.0,936.0055755783472,3328.801216081977,4951.671747737323,219.56570967741936,454.6436462402344,235.077936562815,Interbedded_ST,Interbedded_ST
937.0,937.0055815351452,3327.826883227649,4951.446635567558,219.5691612903226,454.5578002929688,234.98863900264607,Interbedded_ST,Interbedded_ST
938.0,938.0055874919432,3326.852550373321,4951.221523397792,219.5726129032258,454.4719543457031,234.8993414424773,Interbedded_ST,Interbedded_ST
939.0,939.005593448741,3325.8782175189926,4950.996411228027,219.57606451612904,454.3861389160156,234.8100743998866,Interbedded_ST,Interbedded_ST
940.0,940.0055994055392,3324.903884664664,4950.771299058262,219.57951612903227,454.30029296875,234.72077683971773,Interbedded_ST,Interbedded_ST
941.0,941.0056053623374,3323.9295518103354,4950.546186888498,219.5829677419355,454.2144470214844,234.63147927954887,Interbedded_ST,Interbedded_ST
942.0,942.0056113191354,3322.955218956007,4950.321074718734,219.5864193548387,454.1286010742188,234.54218171938004,Interbedded_ST,Interbedded_ST
943.0,943.0056172759332,3321.980886101678,4950.09596254897,219.589870967742,454.0427856445313,234.45291467678928,Interbedded_ST,Interbedded_ST
944.0,944.005623232732,3321.006553247349,4949.870850379206,219.5933225806452,453.9569396972656,234.3636171166204,Interbedded_ST,Interbedded_ST
945.0,945.0056291895296,3320.032220393021,4949.645738209442,219.5967741935484,453.8739013671875,234.2771271736391,Interbedded_ST,Interbedded_ST
946.0,946.0056351463274,3319.0578875386923,4949.420626039679,219.6002258064516,453.8216247558594,234.22139894940776,Interbedded_ST,Interbedded_ST
947.0,947.0056411031252,3318.083554684364,4949.195513869914,219.60367741935485,453.7693176269531,234.16564020759827,Interbedded_ST,Interbedded_ST
948.0,948.0056470599236,3317.109221830035,4948.97040170015,219.6071290322581,453.7170104980469,234.1098814657888,Interbedded_ST,Interbedded_ST
949.0,949.0056530167218,3316.1348889757064,4948.745289530386,219.6105806451613,453.6647338867188,234.05415324155743,Interbedded_ST,Interbedded_ST
950.0,950.0056589735198,3315.160556121378,4948.520177360622,219.61403225806453,453.6124267578125,233.998394499748,Interbedded_ST,Interbedded_ST
951.0,951.0056649303176,3314.186223267049,4948.295065190859,219.61748387096776,453.5601501464844,233.9426662755166,Interbedded_ST,Interbedded_ST
952.0,952.005670887116,3313.2118904127205,4948.069953021094,219.62093548387097,453.5078430175781,233.8869075337072,Interbedded_ST,Interbedded_ST
953.0,953.005676843914,3312.237557558392,4947.84484085133,219.6243870967742,453.56878662109375,233.94439952431955,Interbedded_ST,Interbedded_ST
954.0,954.0056828007114,3311.263224704064,4947.619728681567,219.62783870967743,453.8558044433594,234.227965733682,Interbedded_ST,Interbedded_ST
955.0,955.00568875751,3310.2888918497347,4947.394616511802,219.63129032258064,454.142822265625,234.5115319430444,Interbedded_ST,Interbedded_ST
956.0,956.005694714308,3309.314558995406,4947.169504342039,219.63474193548387,454.4298400878906,234.79509815240675,Interbedded_ST,Interbedded_ST
957.0,957.0057006711066,3308.340226141077,4946.944392172274,219.6381935483871,454.71685791015625,235.0786643617692,Interbedded_ST,Interbedded_ST
958.0,958.005706627904,3307.365893286749,4946.719280002511,219.6416451612904,455.0038757324219,235.3622305711315,Interbedded_ST,Interbedded_ST
959.0,959.0057125847022,3306.39156043242,4946.494167832747,219.64509677419355,455.2908935546875,235.64579678049395,Interbedded_ST,Interbedded_ST
960.0,960.0057185415,3305.417227578092,4946.269055662982,219.6485483870968,455.5779113769531,235.92936298985632,Interbedded_ST,Interbedded_ST
961.0,961.0057244982984,3304.442894723763,4946.043943493219,219.652,455.8649291992188,236.2129291992188,Interbedded_ST,Interbedded_ST
962.0,962.0057304550965,3303.4685618694343,4945.818831323455,219.6554516129032,456.1519470214844,236.4964954085812,Interbedded_ST,Interbedded_ST
963.0,963.0057364118944,3302.4942290151057,4945.5937191536905,219.65890322580643,456.43896484375,236.7800616179436,Interbedded_ST,Interbedded_ST
964.0,964.0057423686924,3301.519896160777,4945.368606983927,219.6623548387097,456.7259826660156,237.063627827306,Interbedded_ST,Interbedded_ST
965.0,965.0057483254908,3300.545563306587,4945.143494813562,219.66580645161287,457.0130004882813,237.3471940366684,Interbedded_ST,Interbedded_ST
966.0,966.0057542822888,3299.571230452527,4944.918382642637,219.66925806451613,457.3000183105469,237.63076024603075,Interbedded_ST,Interbedded_ST
967.0,967.0057602390868,3298.5968975984665,4944.693270471712,219.67270967741936,457.5870056152344,237.914295937815,Interbedded_ST,Interbedded_ST
968.0,968.0057661958848,3297.622564744406,4944.468158300787,219.6761612903226,457.8685607910156,238.19239950069303,Interbedded_ST,Interbedded_ST
969.0,969.005772152683,3296.648231890346,4944.243046129862,219.6796129032258,457.9169616699219,238.23734876669607,Interbedded_ST,Interbedded_ST
970.0,970.0057781094816,3295.673899036285,4944.017933958937,219.68306451612904,457.9653625488281,238.2822980326991,Interbedded_ST,Interbedded_ST
971.0,971.0057840662791,3294.699566182225,4943.792821788012,219.68651612903227,458.0137634277344,238.3272472987021,Interbedded_ST,Interbedded_ST
972.0,972.0057900230772,3293.725233328165,4943.567709617087,219.6899677419355,458.0621643066406,238.37219656470512,Interbedded_ST,Interbedded_ST
973.0,973.0057959798756,3292.7509004740664,4943.342597446325,219.6934193548387,458.1105651855469,238.41714583070817,Interbedded_ST,Interbedded_ST
974.0,974.0058019366736,3291.776567619738,4943.11748527656,219.696870967742,458.7731323242188,239.0762613564768,Interbedded_ST,Interbedded_ST
975.0,975.0058078934716,3290.80223476541,4942.892373106794,219.7003225806452,459.6940612792969,239.99373869865167,Interbedded_ST,Interbedded_ST
976.0,976.0058138502696,3289.827901911082,4942.667260937029,219.7037741935484,460.6149597167969,240.9111855232485,Interbedded_ST,Interbedded_ST
977.0,977.0058198070676,3288.8535690567533,4942.442148767264,219.7072258064516,461.5358581542969,241.82863234784529,Interbedded_ST,Interbedded_ST
978.0,978.005825763866,3287.879236202425,4942.217036597498,219.71067741935485,462.456787109375,242.7461096900201,Interbedded_ST,Interbedded_ST
979.0,979.005831720664,3286.904903348097,4941.991924427733,219.71412903225809,463.377685546875,243.6635565146169,Interbedded_ST,Interbedded_ST
980.0,980.0058376774618,3285.9305704937688,4941.766812257967,219.7175806451613,464.2986145019531,244.58103385679183,Interbedded_ST,Interbedded_ST
981.0,981.0058436342598,3284.9562376394406,4941.541700088202,219.72103225806453,465.2195129394531,245.4984806813886,Interbedded_ST,Interbedded_ST
982.0,982.005849591058,3283.9819047851074,4941.316587918457,219.72448387096776,466.1404418945313,246.4159580235635,Interbedded_ST,Interbedded_ST
983.0,983.005855547856,3283.007571930773,4941.091475748719,219.72793548387097,467.0613403320313,247.33340484816028,Interbedded_ST,Interbedded_ST
984.0,984.0058615046544,3282.033239076438,4940.866363578981,219.7313870967742,467.9822692871094,248.2508821903352,Interbedded_ST,Interbedded_ST
985.0,985.005867461452,3281.058906222104,4940.641251409243,219.73483870967743,468.7483825683594,249.013543858682,Interbedded_ST,Interbedded_ST
986.0,986.0058734182504,3280.084573367769,4940.416139239504,219.73829032258067,469.0727844238281,249.33449410124743,Interbedded_ST,Interbedded_ST
987.0,987.0058793750484,3279.1102405134343,4940.191027069766,219.74174193548387,469.3971557617188,249.65541382623488,Interbedded_ST,Interbedded_ST
988.0,988.005885331846,3278.1359076591,4939.965914900029,219.7451935483871,469.7215270996094,249.97633355122227,Interbedded_ST,Interbedded_ST
989.0,989.0058912886444,3277.161574804765,4939.740802730291,219.7486451612904,470.0458984375,250.29725327620963,Interbedded_ST,Interbedded_ST
990.0,990.0058972454424,3276.187241950433,4939.515690560543,219.75209677419355,470.3703002929688,250.6182035187752,Interbedded_ST,Interbedded_ST
991.0,991.0059032022406,3275.2129090961043,4939.290578390778,219.7555483870968,470.6946716308594,250.93912324376257,Interbedded_ST,Interbedded_ST
992.0,992.005909159038,3274.238576241776,4939.065466221015,219.759,471.01904296875,251.26004296875,Interbedded_ST,Interbedded_ST
993.0,993.0059151158376,3273.264243387446,4938.840354051251,219.7624516129032,471.3434143066406,251.58096269373743,Interbedded_ST,Interbedded_ST
994.0,994.0059210726351,3272.289910533118,4938.615241881486,219.76590322580645,471.6856994628906,251.91979623708417,Interbedded_ST,Interbedded_ST
995.0,995.0059270294332,3271.3155776787894,4938.390129711723,219.7693548387097,472.25244140625,252.4830865675403,Interbedded_ST,Interbedded_ST
996.0,996.0059329862312,3270.341244824461,4938.165017541959,219.7728064516129,472.8191833496094,253.04637689799648,Interbedded_ST,Interbedded_ST
997.0,997.0059389430294,3269.366911970132,4937.9399053721945,219.77625806451613,473.3859252929688,253.60966722845265,Interbedded_ST,Interbedded_ST
998.0,998.0059448998272,3268.392579115804,4937.71479320243,219.77970967741936,473.9526672363281,254.1729575589088,Interbedded_ST,Interbedded_ST
999.0,999.0059508566246,3267.418246261488,4937.489681032614,219.7831612903226,474.5194091796875,254.7362478893649,Interbedded_ST,Interbedded_ST
1000.0,1000.0059568134236,3266.443913407171,4937.264568862796,219.7866129032258,475.0861511230469,255.29953821982107,Interbedded_ST,Interbedded_ST
1001.0,1001.0059627702216,3265.4695805528545,4937.03945669298,219.79006451612904,475.6528930664063,255.8628285502772,Interbedded_ST,Interbedded_ST
1002.0,1002.0059687270196,3264.495247698538,4936.814344523163,219.79351612903227,476.2196350097656,256.4261188807334,Interbedded_ST,Interbedded_ST
1003.0,1003.0059746838176,3263.520914844222,4936.589232353346,219.7969677419355,476.786376953125,256.98940921118947,Interbedded_ST,Interbedded_ST
1004.0,1004.005980640616,3262.546581989905,4936.36412018353,219.8004193548387,477.3531188964844,257.55269954164567,Interbedded_ST,Interbedded_ST
1005.0,1005.005986597414,3261.5722491355887,4936.139008013713,219.803870967742,477.91986083984375,258.1159898721017,Interbedded_ST,Interbedded_ST
1006.0,1006.005992554212,3260.5979162812723,4935.913895843896,219.8073225806452,478.4866027832031,258.67928020255795,Interbedded_ST,Interbedded_ST
1007.0,1007.0059985110104,3259.6235834271115,4935.688783673405,219.8107741935484,479.0533447265625,259.2425705330141,Interbedded_ST,Interbedded_ST
1008.0,1008.0060044678077,3258.64925057304,4935.463671502533,219.8142258064516,479.6200866699219,259.8058608634703,Interbedded_ST,Interbedded_ST
1009.0,1009.006010424606,3257.6749177189668,4935.23855933166,219.81767741935485,480.1868286132813,260.3691511939264,Interbedded_ST,Interbedded_ST
1010.0,1010.0060163814042,3256.700584864894,4935.013447160788,219.82112903225809,480.7535705566406,260.9324415243825,Interbedded_ST,Interbedded_ST
1011.0,1011.0060223382022,3255.7262520108216,4934.788334989916,219.8245806451613,481.3203125,261.4957318548387,Interbedded_ST,Interbedded_ST
1012.0,1012.0060282950004,3254.751919156749,4934.563222819043,219.82803225806447,481.8870544433594,262.0590221852949,Interbedded_ST,Interbedded_ST
1013.0,1013.0060342517984,3253.7775863026764,4934.338110648171,219.83148387096776,482.4538269042969,262.6223430333291,Interbedded_ST,Interbedded_ST
1014.0,1014.006040208596,3252.803253448604,4934.112998477299,219.83493548387096,483.02056884765625,263.1856333637853,Interbedded_ST,Interbedded_ST
1015.0,1015.0060461653944,3251.8289205944643,4933.8878863067175,219.8383870967742,483.5873107910156,263.7489236942414,Interbedded_ST,Interbedded_ST
1016.0,1016.0060521221918,3250.854587740136,4933.662774136954,219.84183870967743,484.154052734375,264.3122140246976,Interbedded_ST,Interbedded_ST
1017.0,1017.0060580789902,3249.880254885807,4933.43766196719,219.84529032258067,484.7207946777344,264.8755043551537,Interbedded_ST,Interbedded_ST
1018.0,1018.0060640357884,3248.9059220314784,4933.212549797426,219.84874193548387,485.28753662109375,265.4387946856099,Interbedded_ST,Interbedded_ST
1019.0,1019.0060699925864,3247.93158917715,4932.987437627662,219.8521935483871,485.8979797363281,266.045786187941,Interbedded_ST,Interbedded_ST
1020.0,1020.0060759493846,3246.957256322821,4932.7623254578975,219.8556451612904,486.5243835449219,266.66873838363153,Interbedded_ST,Interbedded_ST
1021.0,1021.006081906182,3245.982923468493,4932.537213288134,219.85909677419355,487.1507873535156,267.2916905793221,Interbedded_ST,Interbedded_ST
1022.0,1022.0060878629804,3245.008590614164,4932.31210111837,219.8625483870968,487.7771911621094,267.91464277501257,Interbedded_ST,Interbedded_ST
1023.0,1023.0060938197782,3244.034257759836,4932.086988948606,219.866,488.4035949707031,268.53759497070314,Interbedded_ST,Interbedded_ST
1024.0,1024.006099776577,3243.0599249055067,4931.861876778841,219.86945161290325,489.0299987792969,269.1605471663936,Interbedded_ST,Interbedded_ST
1025.0,1025.006105733375,3242.0855920511785,4931.636764609075,219.87290322580645,489.6564025878906,269.78349936208417,Interbedded_ST,Interbedded_ST
1026.0,1026.0061116901732,3241.1112591968504,4931.411652439309,219.8763548387097,490.2828063964844,270.4064515577747,Interbedded_ST,Interbedded_ST
1027.0,1027.0061176469712,3240.136926342522,4931.186540269544,219.8798064516129,490.9092102050781,271.0294037534652,Interbedded_ST,Interbedded_ST
1028.0,1028.0061236037695,3239.1625934881936,4930.9614280997785,219.88325806451613,491.5356140136719,271.6523559491558,Interbedded_ST,Interbedded_ST
1029.0,1029.0061295605676,3238.1882606338654,4930.736315930013,219.88670967741936,492.1620178222656,272.27530814484624,Interbedded_ST,Interbedded_ST
1030.0,1030.006135517366,3237.213927779537,4930.511203760248,219.8901612903226,492.7884216308594,272.8982603405368,Interbedded_ST,Interbedded_ST
1031.0,1031.0061414741635,3236.239594925209,4930.286091590482,219.8936129032258,493.4148254394531,273.5212125362273,Interbedded_ST,Interbedded_ST
1032.0,1032.0061474309616,3235.265262070887,4930.06097942069,219.89706451612903,494.0412292480469,274.14416473191784,Interbedded_ST,Interbedded_ST
1033.0,1033.00615338776,3234.29092921657,4929.835867250874,219.90051612903227,494.6676330566406,274.7671169276084,Interbedded_ST,Interbedded_ST
1034.0,1034.0061593445578,3233.3165963622537,4929.6107550810575,219.9039677419355,495.2940368652344,275.3900691232989,Interbedded_ST,Interbedded_ST
1035.0,1035.0061653013558,3232.3422635079373,4929.38564291124,219.9074193548387,495.9276428222656,276.02022346742694,Interbedded_ST,Interbedded_ST
1036.0,1036.0061712581537,3231.367930653621,4929.160530741424,219.910870967742,496.486328125,276.57545715725803,Interbedded_ST,Interbedded_ST
1037.0,1037.0061772149515,3230.3935977993046,4928.935418571607,219.9143225806452,497.0269470214844,277.1126244408392,Interbedded_ST,Interbedded_ST
1038.0,1038.0061831717496,3229.4192649449883,4928.71030640179,219.9177741935484,497.5675659179688,277.6497917244203,Interbedded_ST,Interbedded_ST
1039.0,1039.006189128548,3228.4449320906715,4928.485194231974,219.9212258064516,498.1082153320313,278.18698952557963,Interbedded_ST,Interbedded_ST
1040.0,1040.0061950853458,3227.470599236354,4928.260082062164,219.92467741935485,498.6488342285156,278.7241568091608,Interbedded_ST,Interbedded_ST
1041.0,1041.006201042144,3226.496266382025,4928.0349698924,219.92812903225808,499.1894836425781,279.26135461032004,Interbedded_ST,Interbedded_ST
1042.0,1042.0062069989422,3225.5219335276965,4927.809857722636,219.9315806451613,499.7301025390625,279.79852189390124,Interbedded_ST,Interbedded_ST
1043.0,1043.0062129557402,3224.547600673368,4927.584745552872,219.93503225806447,500.2707214355469,280.33568917748244,Interbedded_ST,Interbedded_ST
1044.0,1044.006218912538,3223.57326781904,4927.359633383108,219.93848387096776,500.8113708496094,280.87288697864165,Interbedded_ST,Interbedded_ST
1045.0,1045.0062248693366,3222.5989349647107,4927.134521213344,219.94193548387096,501.35198974609375,281.4100542622228,Interbedded_ST,Interbedded_ST
1046.0,1046.0062308261347,3221.624602110382,4926.90940904358,219.9453870967742,501.89263916015625,281.94725206338205,Interbedded_ST,Interbedded_ST
1047.0,1047.0062367829337,3220.650269256053,4926.684296873816,219.94883870967743,502.4332580566406,282.4844193469632,Interbedded_ST,Interbedded_ST
1048.0,1048.006242739731,3219.675936401725,4926.459184704052,219.95229032258067,502.973876953125,283.02158663054433,Interbedded_ST,Interbedded_ST
1049.0,1049.006248696529,3218.701603547591,4926.234072533446,219.95574193548387,503.5145263671875,283.55878443170366,Interbedded_ST,Interbedded_ST
1050.0,1050.006254653327,3217.727270693518,4926.008960362574,219.9591935483871,504.0551452636719,284.09595171528474,Interbedded_ST,Interbedded_ST
1051.0,1051.006260610125,3216.7529378394456,4925.7838481917015,219.9626451612904,504.5957946777344,284.633149516444,Interbedded_ST,Interbedded_ST
1052.0,1052.0062665669232,3215.778604985373,4925.558736020829,219.9660967741936,505.099609375,285.1335126008064,Interbedded_ST,Interbedded_ST
1053.0,1053.0062725237212,3214.8042721313004,4925.333623849957,219.9695483870968,505.4612731933594,285.4917248062626,Interbedded_ST,Interbedded_ST
1054.0,1054.0062784805193,3213.829939277228,4925.108511679085,219.973,505.8229675292969,285.84996752929686,Interbedded_ST,Interbedded_ST
1055.0,1055.0062844373174,3212.855606423155,4924.883399508212,219.97645161290325,506.18463134765625,286.208179734753,Interbedded_ST,Interbedded_ST
1056.0,1056.0062903941157,3211.8812735690826,4924.65828733734,219.97990322580645,506.5552062988281,286.5753030730217,Interbedded_ST,Interbedded_ST
1057.0,1057.006296350913,3210.9069407149123,4924.433175166892,219.9833548387097,506.96533203125,286.9819771925403,Interbedded_ST,Interbedded_ST
1058.0,1058.0063023077114,3209.932607860584,4924.208062997127,219.9868064516129,507.37548828125,287.3886818296371,Interbedded_ST,Interbedded_ST
1059.0,1059.0063082645097,3208.9582750062555,4923.9829508273615,219.99025806451613,507.78564453125,287.7953864667339,Interbedded_ST,Interbedded_ST
1060.0,1060.006314221307,3207.983942151928,4923.757838657596,219.99370967741936,508.1957702636719,288.2020605862525,Interbedded_ST,Interbedded_ST
1061.0,1061.0063201781056,3207.009609297599,4923.532726487831,219.9971612903226,508.6059265136719,288.6087652233493,Interbedded_ST,Interbedded_ST
1062.0,1062.006326134904,3206.0352764432705,4923.307614318065,220.00061290322583,509.01605224609375,289.0154393428679,Interbedded_ST,Interbedded_ST
1063.0,1063.006332091702,3205.0609435889423,4923.0825021483,220.00406451612903,509.42620849609375,289.42214397996474,Interbedded_ST,Interbedded_ST
1064.0,1064.0063380485,3204.086610734614,4922.857389978534,220.00751612903227,509.83636474609375,289.82884861706145,Interbedded_ST,Interbedded_ST
1065.0,1065.0063440052982,3203.112277880286,4922.632277808768,220.0109677419355,510.2464904785156,290.2355227365801,SH_ST,SH_ST
1066.0,1066.0063499620958,3202.1379450259697,4922.407165638952,220.0144193548387,510.6566467285156,290.6422273736769,SH_ST,SH_ST
1067.0,1067.006355918894,3201.1636121716533,4922.182053469134,220.017870967742,511.0667724609375,291.0489014931956,SH_ST,SH_ST
1068.0,1068.0063618756924,3200.1892793173365,4921.956941299318,220.0213225806452,511.4769287109375,291.45560613029227,SH_ST,SH_ST
1069.0,1069.0063678324902,3199.21494646302,4921.731829129501,220.0247741935484,511.8343200683594,291.80954587481096,SH_ST,SH_ST
1070.0,1070.0063737892883,3198.240613608704,4921.506716959684,220.0282258064516,512.1251831054688,292.0969572990172,SH_ST,SH_ST
1071.0,1071.0063797460862,3197.2662807543875,4921.281604789868,220.03167741935485,512.416015625,292.3843382056451,SH_ST,SH_ST
1072.0,1072.0063857028842,3196.291947900071,4921.05649262005,220.03512903225808,512.7068481445312,292.6717191122732,SH_ST,SH_ST
1073.0,1073.006391659682,3195.317615045755,4920.831380450234,220.0385806451613,512.9976806640625,292.9591000189012,SH_ST,SH_ST
1074.0,1074.0063976164806,3194.3432821914303,4920.60626828045,220.04203225806447,513.2885131835938,293.2464809255293,SH_ST,SH_ST
1075.0,1075.0064035732787,3193.3689493371016,4920.381156110687,220.04548387096776,513.579345703125,293.53386183215724,SH_ST,SH_ST
1076.0,1076.0064095300768,3192.394616482773,4920.156043940923,220.04893548387096,513.8701782226562,293.82124273878526,SH_ST,SH_ST
1077.0,1077.006415486875,3191.4202836284444,4919.930931771159,220.0523870967742,513.9194946289062,293.8671075321321,SH_ST,SH_ST
