Mileage,excavation_distance_m,X_local,Y_local,Z_crown,Z_topography,overburden_m,formation_nearest,formation_used,density_kg_m3,young_GPa,poisson,cohesion_MPa,friction_deg,vertical_stress_Pa,horizontal_stress_Pa,failure_criterion,plastic_zone_thickness_m,plastic_zone_ratio_to_radius,plastic_radius_m,plastic_theta_deg,max_failure_F_Pa,max_sigma_1_Pa,max_sigma_3_Pa,stability_index,yield_state
804.0,804.0047892810016,3457.4131528462435,4981.386554176949,219.11009677419355,505.4874877929688,286.3773910187752,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,7079592.758853346,8495511.310624015,Mohr-Coulomb,3.7813608449508402,1.2604536149836134,6.78136084495084,0.0,8952323.219411865,18406941.1730187,0.0,35.64569807310329,plastic_estimate
805.0,805.0047952377997,3456.438819992183,4981.161442006024,219.1135483870968,505.0139465332031,285.90039814610634,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,7067800.922649524,8481361.10717943,Mohr-Coulomb,3.7796104969842874,1.259870165661429,6.779610496984287,0.0,8936993.832346896,18376282.398888763,0.0,35.58466065414831,plastic_estimate
806.0,806.0048011945977,3455.464487137947,4980.936329835861,219.117,504.5404052734375,285.42340527343754,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,7056009.086445704,8467210.903734844,Mohr-Coulomb,3.7778572263182513,1.2592857421060837,6.777857226318251,0.0,8921664.44528193,18345623.624758832,0.0,35.52362323519335,plastic_estimate
807.0,807.0048071513959,3454.4901542836183,4980.711217666097,219.1204516129032,504.0668640136719,284.9464124007687,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,7044217.250241883,8453060.700290259,Mohr-Coulomb,3.7761010231758627,1.2587003410586208,6.776101023175863,0.0,8906335.058216963,18314964.850628898,0.0,35.462585816238374,plastic_estimate
808.0,808.0048131081938,3453.5158214292896,4980.486105496333,219.1239032258065,503.5933227539063,284.46941952809976,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,7032425.41403806,8438910.496845672,Mohr-Coulomb,3.774341877731113,1.2581139592437043,6.774341877731112,0.0,8891005.671151992,18284306.076498955,0.0,35.401548397283385,plastic_estimate
809.0,809.0048190649918,3452.541488574961,4980.260993326569,219.1273548387097,503.0476379394531,283.9202831007434,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,7018850.102590098,8422620.123108117,Mohr-Coulomb,3.7723130111789747,1.2574376703929915,6.772313011178975,0.0,8873357.766269643,18249010.266734257,0.0,35.33127927566644,plastic_estimate
810.0,810.00482502179,3451.5671557206324,4980.035881156805,219.1308064516129,502.4771423339844,283.3463358823715,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,7004661.438615282,8405593.726338338,Mohr-Coulomb,3.7701882791226033,1.256729426374201,6.770188279122603,0.0,8854912.50310238,18212119.740399733,0.0,35.2578352918396,plastic_estimate
811.0,811.004830978588,3450.592822866304,4979.810768987041,219.13425806451613,501.9066467285156,282.7723886639995,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6990472.774640464,8388567.3295685565,Mohr-Coulomb,3.768059238836047,1.2560197462786824,6.768059238836047,0.0,8836467.239935119,18175229.21406521,0.0,35.184391308012756,plastic_estimate
812.0,812.0048369353859,3449.618490011975,4979.585656817278,219.13770967741937,501.3361511230469,282.1984414456275,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6976284.110665647,8371540.932798777,Mohr-Coulomb,3.7659258728125686,1.2553086242708562,6.765925872812568,0.0,8818021.976767857,18138338.687730685,0.0,35.110947324185915,plastic_estimate
813.0,813.0048428921841,3448.6441571576465,4979.360544647513,219.1411612903226,500.7656555175781,281.6244942272555,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6962095.4466908295,8354514.536028995,Mohr-Coulomb,3.7637881634385,1.2545960544795,6.7637881634385,0.0,8799576.713600593,18101448.161396157,0.0,35.03750334035906,plastic_estimate
814.0,814.0048488489821,3447.669824303318,4979.135432477749,219.1446129032258,500.1951599121094,281.05054700888354,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6947906.782716012,8337488.139259214,Mohr-Coulomb,3.761646092992377,1.253882030997459,6.761646092992377,0.0,8781131.450433329,18064557.63506163,0.0,34.96405935653221,plastic_estimate
815.0,815.0048548057803,3446.6954914489893,4978.910320307985,219.14806451612904,499.6246643066406,280.4765997905116,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6933718.118741196,8320461.742489435,Mohr-Coulomb,3.7594996436440535,1.2531665478813512,6.7594996436440535,0.0,8762686.187266069,18027667.10872711,0.0,34.890615372705376,plastic_estimate
816.0,816.0048607625782,3445.7211585946607,4978.685208138221,219.15151612903227,499.0541687011719,279.9026525721396,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6919529.454766377,8303435.345719652,Mohr-Coulomb,3.757348797453811,1.2524495991512703,6.757348797453811,0.0,8744240.924098805,17990776.58239258,0.0,34.81717138887853,plastic_estimate
817.0,817.0048667193762,3444.746825740332,4978.460095968458,219.15496774193548,498.4836730957031,279.32870535376765,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6905340.790791561,8286408.9489498725,Mohr-Coulomb,3.755193536371462,1.2517311787904875,6.755193536371462,0.0,8725795.660931544,17953886.05605806,0.0,34.74372740505169,plastic_estimate
818.0,818.0048726761748,3443.772492886003,4978.234983798693,219.1584193548387,497.9131774902344,278.75475813539566,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6891152.126816743,8269382.552180091,Mohr-Coulomb,3.7530338422354377,1.251011280745146,6.753033842235437,0.0,8707350.39776428,17916995.529723532,0.0,34.67028342122484,plastic_estimate
819.0,819.0048786329728,3442.7981600316743,4978.009871628929,219.16187096774195,497.34271240234375,278.1808414346018,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6876964.217273078,8252357.060727693,Mohr-Coulomb,3.7508698119611807,1.2502899373203935,6.750869811961181,0.0,8688906.115357516,17880106.964910004,0.0,34.596843342517566,plastic_estimate
820.0,820.0048845897708,3441.8238271773457,4977.784759459166,219.1653225806452,496.772216796875,277.60689421622976,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6862775.553298259,8235330.663957911,Mohr-Coulomb,3.7487011970211332,1.249567065673711,6.748701197021133,0.0,8670460.85219025,17843216.438575473,0.0,34.52339935869071,plastic_estimate
821.0,821.004890546569,3440.849494323017,4977.559647289401,219.1687741935484,496.2017211914063,277.03294699785783,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6848586.889323443,8218304.267188132,Mohr-Coulomb,3.7465280938661847,1.2488426979553948,6.746528093866185,0.0,8652015.58902299,17806325.912240952,0.0,34.44995537486387,plastic_estimate
822.0,822.0048965033669,3439.8751614686885,4977.334535119638,219.1722258064516,495.6312255859375,276.4589997794859,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6834398.225348627,8201277.870418352,Mohr-Coulomb,3.744350483879976,1.248116827959992,6.744350483879976,0.0,8633570.32585573,17769435.38590643,0.0,34.376511391037035,plastic_estimate
823.0,823.0049024601649,3438.9008286143603,4977.109422949872,219.17567741935488,495.0607299804688,275.88505256111387,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6820209.561373808,8184251.47364857,Mohr-Coulomb,3.7421683483300785,1.2473894494433595,6.742168348330079,0.0,8615125.062688466,17732544.859571904,0.0,34.303067407210186,plastic_estimate
824.0,824.0049084169628,3437.926495760032,4976.884310780107,219.1791290322581,494.490234375,275.31110534274194,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6806020.897398992,8167225.076878791,Mohr-Coulomb,3.739981668367035,1.246660556122345,6.739981668367035,0.0,8596679.799521204,17695654.33323738,0.0,34.229623423383345,plastic_estimate
825.0,825.0049143737608,3436.952162905704,4976.659198610341,219.1825806451613,493.9197387695313,274.73715812437,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6791832.233424176,8150198.680109011,Mohr-Coulomb,3.7377904250233733,1.2459301416744577,6.737790425023373,0.0,8578234.536353944,17658763.80690286,0.0,34.15617943955651,plastic_estimate
826.0,826.0049203305588,3435.977830051376,4976.434086440576,219.18603225806453,493.3492431640625,274.163210905998,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6777643.569449359,8133172.28333923,Mohr-Coulomb,3.7355945992126234,1.2451981997375412,6.735594599212623,0.0,8559789.27318668,17621873.28056833,0.0,34.082735455729654,plastic_estimate
827.0,827.0049262873572,3435.003497197047,4976.20897427081,219.18948387096776,492.77874755859375,273.589263687626,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6763454.90547454,8116145.886569448,Mohr-Coulomb,3.7333941717283228,1.2444647239094409,6.733394171728323,0.0,8541344.010019416,17584982.754233804,0.0,34.009291471902806,plastic_estimate
828.0,828.0049322441552,3434.029164342719,4975.983862101045,219.19293548387097,492.208251953125,273.015316469254,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6749266.241499722,8099119.489799666,Mohr-Coulomb,3.7311891232430017,1.2437297077476672,6.731189123243002,0.0,8522898.746852154,17548092.22789928,0.0,33.935847488075964,plastic_estimate
829.0,829.0049382009531,3433.054831488391,4975.758749931279,219.1963870967742,491.6432800292969,272.4468929325227,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6735214.129563481,8082256.955476176,Mohr-Coulomb,3.7290007225826773,1.2430002408608924,6.729000722582677,0.0,8504631.00133504,17511556.73686505,0.0,33.86311033089118,plastic_estimate
830.0,830.0049441577511,3432.0804986340627,4975.533637761514,219.19983870967744,491.1212463378906,271.9214076282132,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6722223.502258585,8066668.202710302,Mohr-Coulomb,3.726973566554898,1.2423245221849661,6.726973566554898,0.0,8487743.185838675,17477781.105872322,0.0,33.79586767694048,plastic_estimate
831.0,831.0049501145493,3431.106165779734,4975.3085255917495,219.20329032258064,490.5992126464844,271.39592232390373,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6709232.874953689,8051079.449944426,Mohr-Coulomb,3.724942489277762,1.2416474964259205,6.724942489277762,0.0,8470855.37034231,17444005.474879593,0.0,33.72862502298979,plastic_estimate
832.0,832.0049560713479,3430.131832925405,4975.083413421985,219.20674193548388,490.07720947265625,270.8704675371724,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6696243.002079946,8035491.602495935,Mohr-Coulomb,3.722907593849734,1.2409691979499113,6.722907593849734,0.0,8453968.535606444,17410231.80540786,0.0,33.661386274158666,plastic_estimate
833.0,833.0049620281454,3429.157500071077,4974.858301252221,219.2101935483871,489.55517578125,270.3449822328629,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6683252.37477505,8019902.8497300595,Mohr-Coulomb,3.7208686286164108,1.240289542872137,6.720868628616411,0.0,8437080.72011008,17376456.17441513,0.0,33.594143620207966,plastic_estimate
834.0,834.0049679849436,3428.183167216748,4974.633189082457,219.2136451612904,489.03314208984375,269.8194969285533,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6670261.747470152,8004314.096964181,Mohr-Coulomb,3.7188256962694295,1.2396085654231432,6.7188256962694295,0.0,8420192.904613711,17342680.543422394,0.0,33.52690096625726,plastic_estimate
835.0,835.0049739417411,3427.20883436242,4974.408076912693,219.21709677419355,488.5111083984375,269.2940116242439,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6657271.120165259,7988725.34419831,Mohr-Coulomb,3.716778781341459,1.238926260447153,6.716778781341459,0.0,8403305.08911735,17308904.91242967,0.0,33.45965831230658,plastic_estimate
836.0,836.0049798985395,3426.234501508091,4974.1829647429295,219.2205483870968,487.9890747070313,268.76852631993444,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6644280.492860364,7973136.591432436,Mohr-Coulomb,3.71472786827453,1.2382426227581766,6.7147278682745295,0.0,8386417.273620987,17275129.281436946,0.0,33.39241565835589,plastic_estimate
837.0,837.0049858553377,3425.2601686537623,4973.957852573165,219.224,487.4670715332031,268.24307153320314,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6631290.619986622,7957548.743983946,Mohr-Coulomb,3.712673060876134,1.2375576869587113,6.712673060876134,0.0,8369530.438885123,17241355.611965217,0.0,33.32517690952477,plastic_estimate
838.0,838.0049918121357,3424.2858357994337,4973.732740403401,219.2274516129032,486.9450378417969,267.71758622889365,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6618299.992681726,7941959.9912180705,Mohr-Coulomb,3.7106141047257717,1.236871368241924,6.710614104725772,0.0,8352642.623388758,17207579.980972487,0.0,33.25793425557407,plastic_estimate
839.0,839.004997768934,3423.311502945146,4973.507628233459,219.2309032258065,486.4230041503906,267.1921009245841,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6605309.365376829,7926371.238452194,Mohr-Coulomb,3.7085511032125353,1.2361837010708452,6.708551103212535,0.0,8335754.807892393,17173804.34997976,0.0,33.19069160162338,plastic_estimate
840.0,840.0050037257321,3422.3371700910857,4973.282516062534,219.2343548387097,485.9009704589844,266.6666156202747,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6592318.738071934,7910782.485686321,Mohr-Coulomb,3.7064840404087596,1.2354946801362532,6.70648404040876,0.0,8318866.992396029,17140028.71898703,0.0,33.123448947672685,plastic_estimate
841.0,841.0050096825302,3421.3628372370254,4973.057403891609,219.2378064516129,485.3789367675781,266.14113031596526,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6579328.11076704,7895193.732920448,Mohr-Coulomb,3.704412900292526,1.2348043000975086,6.704412900292526,0.0,8301979.176899668,17106253.087994307,0.0,33.056206293722006,plastic_estimate
842.0,842.0050156393282,3420.388504382965,4972.832291720684,219.24125806451613,484.85693359375,265.61567552923384,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6566338.2378932955,7879605.885471954,Mohr-Coulomb,3.70233778738535,1.2341125957951167,6.70233778738535,0.0,8285092.342163799,17072479.41852257,0.0,32.98896754489087,plastic_estimate
843.0,843.0050215961263,3419.4141715289047,4972.607179549759,219.24470967741937,484.33489990234375,265.0901902249244,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6553347.610588402,7864017.1327060815,Mohr-Coulomb,3.70025844443684,1.2334194814789468,6.70025844443684,0.0,8268204.526667437,17038703.787529845,0.0,32.92172489094018,plastic_estimate
844.0,844.0050275529244,3418.4398386748444,4972.382067378834,219.2481612903226,483.8128662109375,264.5647049206149,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6540356.983283505,7848428.379940205,Mohr-Coulomb,3.6981749755380626,1.2327249918460208,6.698174975538063,0.0,8251316.71117107,17004928.15653711,0.0,32.854482236989476,plastic_estimate
845.0,845.0050335097225,3417.465505820784,4972.156955207909,219.2516129032258,483.2908325195313,264.03921961630545,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6527366.35597861,7832839.627174332,Mohr-Coulomb,3.6960873642825676,1.2320291214275225,6.696087364282567,0.0,8234428.895674707,16971152.525544386,0.0,32.78723958303879,plastic_estimate
846.0,846.0050394665203,3416.491172966724,4971.931843036983,219.25506451612904,482.768798828125,263.513734311996,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6514375.728673716,7817250.874408459,Mohr-Coulomb,3.6939955941658518,1.2313318647219507,6.693995594165852,0.0,8217541.080178345,16937376.89455166,0.0,32.719996929088104,plastic_estimate
847.0,847.0050454233188,3415.5168401126634,4971.706730866058,219.25851612903227,482.2467956542969,262.9882795252646,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6501385.855799971,7801663.026959965,Mohr-Coulomb,3.691899770428255,1.2306332568094183,6.691899770428255,0.0,8200654.245442476,16903603.225079924,0.0,32.65275818025697,plastic_estimate
848.0,848.0050513801169,3414.5425072583944,4971.481618696036,219.26196774193548,481.7247619628906,262.4627942209552,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6488395.228495077,7786074.2741940925,Mohr-Coulomb,3.689799632923406,1.2299332109744687,6.689799632923406,0.0,8183766.429946115,16869827.594087202,0.0,32.58551552630629,plastic_estimate
849.0,849.0050573369149,3413.5681744040658,4971.2565065262725,219.2654193548387,481.2027282714844,261.93730891664563,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6475404.6011901805,7770485.521428216,Mohr-Coulomb,3.6876952864486223,1.2292317621495408,6.687695286448623,0.0,8166878.614449749,16836051.96309447,0.0,32.51827287235559,plastic_estimate
850.0,850.0050632937131,3412.593841549737,4971.031394356508,219.26887096774195,480.2818603515625,261.0129893838206,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6452554.313155306,7743065.175786367,Mohr-Coulomb,3.683983512984481,1.2279945043281604,6.683983512984481,0.0,8137173.240004411,16776641.214203795,0.0,32.399994210752865,plastic_estimate
851.0,851.005069250511,3411.6195086954085,4970.806282186744,219.2723225806452,478.935791015625,259.6634684349798,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6419192.535874822,7703031.043049786,Mohr-Coulomb,3.6785405929214585,1.2261801976404862,6.6785405929214585,0.0,8093802.929539783,16689900.593274537,0.0,32.22730551819017,plastic_estimate
852.0,852.005075207309,3410.64517584108,4970.581170016981,219.2757741935484,477.5897521972656,258.31397800371724,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6385831.513025495,7662997.815630594,Mohr-Coulomb,3.6730694351769513,1.224356478392317,6.673069435176951,0.0,8050433.599835658,16603161.933866289,0.0,32.05462073074707,plastic_estimate
853.0,853.0050811641067,3409.670842986752,4970.356057847216,219.2792258064516,476.2436828613281,256.96445705487656,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6352469.735745015,7622963.682894018,Mohr-Coulomb,3.6675694951844275,1.2225231650614758,6.667569495184427,0.0,8007063.289371032,16516421.312937038,0.0,31.88193203818438,plastic_estimate
854.0,854.0050871209056,3408.696510132422,4970.1309456774525,219.28267741935483,474.8976135253906,255.6149361060358,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6319107.958464532,7582929.550157438,Mohr-Coulomb,3.662040594533142,1.220680198177714,6.662040594533142,0.0,7963692.978906406,16429680.692007784,0.0,31.709243345621694,plastic_estimate
855.0,855.0050930777031,3407.722177278094,4969.905833507689,219.2861290322581,473.5515747070313,254.2654456747732,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6285746.935615203,7542896.322738244,Mohr-Coulomb,3.656482552639219,1.2188275175464063,6.656482552639218,0.0,7920323.649202278,16342942.03259953,0.0,31.536558558178577,plastic_estimate
856.0,856.0050990345015,3406.7478444237654,4969.680721337923,219.2895806451613,472.19964599609375,252.91006535093248,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6252240.307553472,7502688.369064166,Mohr-Coulomb,3.6508704806955095,1.2169568268985032,6.6508704806955095,0.0,7876765.032722027,16255824.799639028,0.0,31.363120082658575,plastic_estimate
857.0,857.0051049913,3405.773511569437,4969.455609168158,219.29303225806453,470.8424072265625,251.549374968498,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6218602.408471233,7462322.89016548,Mohr-Coulomb,3.645206087278315,1.2150686957594383,6.645206087278315,0.0,7833035.763915117,16168366.262025207,0.0,31.189002116333505,plastic_estimate
858.0,858.0051109480975,3404.799178715109,4969.2304969983925,219.29648387096776,469.4851684570313,250.1886845860635,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6184964.509388993,7421957.411266791,Mohr-Coulomb,3.639510970565618,1.2131703235218727,6.639510970565619,0.0,7789306.495108204,16080907.724411381,0.0,31.014884150008424,plastic_estimate
859.0,859.0051169048954,3403.824845860781,4969.005384828627,219.29993548387097,468.1279296875,248.82799420362903,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6151326.610306754,7381591.932368104,Mohr-Coulomb,3.633784795456781,1.2112615984855937,6.633784795456781,0.0,7745577.226301294,15993449.186797561,0.0,30.840766183683353,plastic_estimate
860.0,860.0051228616934,3402.8505130064527,4968.780272658862,219.3033870967742,466.7706909179688,247.4673038211945,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6117688.711224513,7341226.453469415,Mohr-Coulomb,3.6280272213386486,1.2093424071128829,6.628027221338648,0.0,7701847.957494381,15905990.649183735,0.0,30.666648217358272,plastic_estimate
861.0,861.0051288184918,3401.876180152124,4968.555160489096,219.30683870967744,465.4134521484375,246.1066134387601,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6084050.812142276,7300860.974570732,Mohr-Coulomb,3.6222379019639708,1.2074126339879903,6.62223790196397,0.0,7658118.688687473,15818532.111569919,0.0,30.492530251033212,plastic_estimate
862.0,862.0051347752898,3400.901847297796,4968.330048319331,219.31029032258064,464.0562133789063,244.7459230563256,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6050412.9130600365,7260495.495672043,Mohr-Coulomb,3.6164164853264547,1.2054721617754849,6.616416485326455,0.0,7614389.419880561,15731073.573956095,0.0,30.318412284708135,plastic_estimate
863.0,863.0051407320873,3399.927514443468,4968.104936149565,219.31374193548388,462.698974609375,243.38523267389112,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,6016775.013977798,7220130.016773357,Mohr-Coulomb,3.610562613532334,1.2035208711774448,6.610562613532334,0.0,7570660.15107365,15643615.036342274,0.0,30.144294318383064,plastic_estimate
864.0,864.0051466888852,3398.95318158914,4967.8798239798,219.3171935483871,461.3417053222656,242.0245117738785,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5983136.360464405,7179763.632557286,Mohr-Coulomb,3.60467579027078,1.2015585967569267,6.60467579027078,0.0,7526929.9015062405,15556154.537207454,0.0,29.97017244693842,plastic_estimate
865.0,865.0051526456837,3397.978848734811,4967.654711810036,219.3206451612904,459.9844665527344,240.663821391444,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5949498.461382166,7139398.153658599,Mohr-Coulomb,3.5987559095198254,1.199585303173275,6.598755909519825,0.0,7483200.6326993285,15468695.99959363,0.0,29.796054480613343,plastic_estimate
866.0,866.0051586024819,3397.0045158804824,4967.429599640272,219.32409677419355,458.6272277832031,239.3031310090096,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5915860.562299929,7099032.674759914,Mohr-Coulomb,3.5928024632585744,1.1976008210861915,6.592802463258574,0.0,7439471.363892421,15381237.461979816,0.0,29.621936514288283,plastic_estimate
867.0,867.0051645592798,3396.0301830261537,4967.204487470508,219.3275483870968,457.2699890136719,237.94244062657503,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5882222.663217687,7058667.195861224,Mohr-Coulomb,3.5868150686850577,1.1956050228950192,6.586815068685057,0.0,7395742.095085506,15293778.924365986,0.0,29.447818547963195,plastic_estimate
868.0,868.0051705160778,3395.055850171825,4966.979375300744,219.331,455.9127502441406,236.58175024414064,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5848584.76413545,7018301.71696254,Mohr-Coulomb,3.5807933364111655,1.1935977788037218,6.5807933364111655,0.0,7352012.826278599,15206320.386752171,0.0,29.27370058163814,plastic_estimate
869.0,869.005176472876,3394.0815173174965,4966.75426313098,219.3344516129032,454.5555114746094,235.22105986170607,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5814946.865053209,6977936.23806385,Mohr-Coulomb,3.574736870310682,1.1915789567702273,6.574736870310682,0.0,7308283.557471684,15118861.849138342,0.0,29.09958261531305,plastic_estimate
870.0,870.0051824296739,3393.107184463168,4966.529150961216,219.33790322580649,453.1982727050781,233.86036947927164,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5781308.965970971,6937570.759165165,Mohr-Coulomb,3.568645267362929,1.1895484224543098,6.568645267362929,0.0,7264554.288664775,15031403.311524523,0.0,28.925464648987983,plastic_estimate
871.0,871.0051883864719,3392.1328516088392,4966.3040387914525,219.3413548387097,452.6688537597656,233.327498921056,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5768135.76632721,6921762.919592652,Mohr-Coulomb,3.566250023964698,1.1887500079882327,6.566250023964698,0.0,7247429.129127886,14997152.992450746,0.0,28.857276956101515,plastic_estimate
872.0,872.0051943432701,3391.1585187545106,4966.078926621688,219.34480645161293,452.2810974121094,232.93629096049645,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5758464.636092625,6910157.563311149,Mohr-Coulomb,3.5644880666182743,1.188162688872758,6.564488066618274,0.0,7234856.659822926,14972008.053840825,0.0,28.807216828256017,plastic_estimate
873.0,873.005200300068,3390.184185900182,4965.853814451924,219.34825806451613,451.893310546875,232.54505248235887,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5748792.7514268905,6898551.301712268,Mohr-Coulomb,3.5627230098461085,1.1875743366153695,6.562723009846108,0.0,7222283.209757471,14946861.153709916,0.0,28.757152795290967,plastic_estimate
874.0,874.0052062568662,3389.2098530458534,4965.62870228216,219.35170967741936,451.5055236816406,232.1538140042213,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5739120.866761155,6886945.040113387,Mohr-Coulomb,3.5609549810053553,1.1869849936684518,6.560954981005356,0.0,7209709.759692015,14921714.253579004,0.0,28.707088762325906,plastic_estimate
875.0,875.0052122136642,3388.2355201915248,4965.403590112396,219.3551612903226,451.1007385253906,231.74557723506803,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5729028.763943564,6874834.516732276,Mohr-Coulomb,3.5591069565140225,1.1863689855046742,6.5591069565140225,0.0,7196590.026029147,14895474.786253268,0.0,28.654849577760714,plastic_estimate
876.0,876.0052181704622,3387.261187337196,4965.1784779426325,219.3586129032258,450.6756896972656,231.31707679403985,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5718435.718840818,6862122.862608981,Mohr-Coulomb,3.5571636964061835,1.1857212321353945,6.5571636964061835,0.0,7182819.067395577,14867932.868986128,0.0,28.600017393801465,plastic_estimate
877.0,877.0052241272604,3386.2868544828675,4964.953365772868,219.36206451612904,450.2506103515625,230.88854583543343,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5707841.919306917,6849410.303168301,Mohr-Coulomb,3.555216694407791,1.1850722314692637,6.555216694407791,0.0,7169047.1280015055,14840388.990197985,0.0,28.545181304722636,plastic_estimate
878.0,878.0052300840583,3385.312521628539,4964.728253603104,219.36551612903227,449.8255310058594,230.4600148768271,Interbedded_ST,Interbedded_ST,2520.0,0.6,0.32,0.145,30.0,5697248.119773018,6836697.743727622,Mohr-Coulomb,3.553266075399687,1.1844220251332291,6.553266075399687,0.0,7155275.188607438,14812845.111409849,0.0,28.49034521564382,plastic_estimate
